battery,cycle,source_file,local_cycle,start_time,capacity_Ah,SOH,HF1,HF2,HF3,HF4,HF5,HF6,HF7,HF8,cc_steps,cv_steps,discharge_steps,n_points,SOH_initial
CS2_37,11,CS2_37_8_30_10.xlsx,8,2010-08-20 15:09:04,1.0886667590155001,0.9896970536504546,3.861544950830234,0.5007502676155826,0.9130127158338528,1.0203128698218775,3.4097865016909985,3.609999999999987,6400.0,2133.0,2,4,7,372,0.9592206105905955
CS2_37,12,CS2_37_8_30_10.xlsx,9,2010-08-20 18:37:53,1.0949178600175813,0.9953798727432557,3.8560581887237673,0.4970884777949241,0.9228042025212356,1.0316433985113067,3.584285609665626,3.614999999999987,6388.0,2101.0,2,4,7,372,0.9647284346060014
CS2_37,13,CS2_37_8_30_10.xlsx,10,2010-08-20 22:06:18,1.0969546024460808,0.9972314567691642,3.8949033009801375,0.47616342888454927,0.9218380432309169,1.0322253812310365,3.619609550537894,3.614999999999987,6462.0,2014.0,2,4,7,375,0.9665230014922429
CS2_37,14,CS2_37_8_30_10.xlsx,11,2010-08-21 01:34:36,1.0971262231023076,0.9973874755475522,3.9059634020918756,0.4691132730247906,0.9217237973810258,1.03180881445748,3.6368829683455672,3.619999999999987,6483.0,1981.0,2,4,7,375,0.966674215873772
CS2_37,15,CS2_37_8_30_10.xlsx,12,2010-08-21 05:02:42,1.096738365907214,0.9970348780974673,3.9092644783573705,0.464379304377283,0.9220651407480736,1.0309926082625076,3.6458119799801403,3.619999999999987,6490.0,1958.0,2,4,7,376,0.9663324762069562
CS2_37,16,CS2_37_8_30_10.xlsx,13,2010-08-21 08:30:31,1.096294798527408,0.9966316350249164,3.9107131061680867,0.46157987435404163,0.9220654391005371,1.0300080066434132,3.648057824908968,3.619999999999987,6493.0,1946.0,2,4,7,376,0.9659416504842342
CS2_37,17,CS2_37_8_30_10.xlsx,14,2010-08-21 11:58:10,0.9899834802811824,0.8999849820738022,3.9108288973579217,,,,,,6494.0,,2,,7,343,0.8722711064390993
CS2_37,18,CS2_37_8_30_10.xlsx,15,2010-08-21 14:47:36,1.095415379036261,0.9958321627602372,3.917815875811077,0.4586330212264896,0.9208065888359507,1.0281017190230306,3.6509178065107117,3.619999999999987,6507.0,1933.0,2,4,7,376,0.9651667969358204
CS2_37,19,CS2_37_8_30_10.xlsx,16,2010-08-21 18:15:12,1.0949383478021417,0.9953984980019469,3.9099444727745554,0.45409621457273464,0.9233182063022635,1.0274068274039654,3.663647342068977,3.619999999999987,6494.0,1913.0,2,4,7,376,0.9647464863238967
CS2_37,20,CS2_37_8_30_10.xlsx,17,2010-08-21 21:42:16,1.0941134773806027,0.9946486158005479,3.9086888551861882,0.45351139024059467,0.9230660668248264,1.0264084368306001,3.6481463546263138,3.619999999999987,6492.0,1908.0,2,4,7,376,0.9640196957767855
CS2_37,21,CS2_37_8_30_10.xlsx,18,2010-08-22 01:09:08,1.093381783449793,0.9939834394998117,3.9065766636097066,0.45101573579533694,0.9233417548140932,1.025566964859785,3.6526754987152854,3.619999999999987,6489.0,1899.0,2,4,7,376,0.9633750027214822
CS2_37,22,CS2_37_8_30_10.xlsx,19,2010-08-22 04:35:49,1.0927176577392892,0.9933796888538992,3.905372719610044,0.45005775724651587,0.9236637201317437,1.0247609671515296,3.6571021327896807,3.619999999999987,6487.0,1892.0,2,4,7,376,0.9627898437972634
CS2_37,23,CS2_37_8_30_10.xlsx,20,2010-08-22 08:02:16,1.0920566736481447,0.992778794225586,3.903214866880952,0.4491469638513833,0.9236674317428987,1.0239354664061366,3.645785604737395,3.619999999999987,6484.0,1889.0,2,4,7,375,0.962207452943269
CS2_37,24,CS2_37_8_30_10.xlsx,21,2010-08-22 11:28:36,1.0915781252621173,0.9923437502382884,3.9020229055272275,0.4476549669763265,0.9240703991462048,1.0232805113409496,3.6464766851972863,3.619999999999987,6482.0,1883.0,2,4,7,374,0.9617858055739147
CS2_37,25,CS2_37_8_30_10.xlsx,22,2010-08-22 14:54:46,1.0911178182567198,0.9919252893242907,3.9016354828073982,0.44668136675756176,0.9239603508483546,1.022600852940282,3.6646041671651424,3.619999999999987,6482.0,1874.0,2,4,7,374,0.961380230623527
CS2_37,26,CS2_37_8_30_10.xlsx,23,2010-08-22 18:20:44,1.0902762100489163,0.9911601909535602,3.8996584280540305,0.44552844311665457,0.9241261183948661,1.0218207314815275,3.6439964505956324,3.619999999999987,6479.0,1868.0,2,4,7,374,0.9606386924693746
CS2_37,27,CS2_37_8_30_10.xlsx,24,2010-08-22 21:46:32,1.0895749896838005,0.990522717894364,3.897190591489894,0.4456090009122363,0.9239254598980674,1.02101011155304,3.650183799857054,3.619999999999987,6475.0,1869.0,2,4,7,374,0.9600208495700533
CS2_37,28,CS2_37_8_30_10.xlsx,25,2010-08-23 01:12:14,1.0832831159483796,0.984802832680345,3.8947688369308913,0.44454230509511894,0.9185258523407591,1.011115429805416,3.377439741482174,3.614999999999987,6471.0,1863.0,2,4,7,373,0.9544771008367795
CS2_37,29,CS2_37_8_30_10.xlsx,26,2010-08-23 04:37:25,1.0717972684919772,0.9743611531745247,3.833998999747729,0.475310699221791,0.9123720353191304,1.0062558105382853,3.4353167111888583,3.609999999999987,6361.0,2005.0,2,4,7,368,0.944356959371044
CS2_37,30,CS2_37_8_30_10.xlsx,27,2010-08-23 08:02:30,1.068490342165898,0.9713548565144526,3.799037070069906,0.47858041040540744,0.9158926603085844,1.0033213673899921,3.405709648196348,3.609999999999987,6298.0,2028.0,2,4,7,366,0.9414432377354643
CS2_37,31,CS2_37_8_30_10.xlsx,28,2010-08-23 11:26:44,1.0657547536080365,0.9688679578254876,3.7831093805913536,0.4814237268767373,0.9160771149062469,1.001437310007216,3.3944138103732593,3.609999999999987,6270.0,2038.0,2,4,7,364,0.9390329198810187
CS2_37,32,CS2_37_8_30_10.xlsx,29,2010-08-23 14:50:31,1.0628573181826937,0.9662339256206306,3.773249544929056,0.48098165611522875,0.9156072285275956,0.9981877951858588,3.3314009130594724,3.609999999999987,6253.0,2040.0,2,4,7,364,0.9364799992973522
CS2_37,33,CS2_37_8_30_10.xlsx,30,2010-08-23 18:13:55,1.0717632302088553,0.9743302092807775,3.7594156298198316,0.4906186371107868,0.926538093793423,1.0107355479441869,3.531365237986559,3.614999999999987,6228.0,2062.0,2,4,7,364,0.944326968354556
CS2_37,34,CS2_37_8_30_10.xlsx,31,2010-08-23 21:37:45,1.0751992369331589,0.9774538517574171,3.820069474644217,0.458432542189681,0.9242139843579079,1.0110257588474127,3.5644110334358974,3.619999999999987,6338.0,1931.0,2,4,7,369,0.9473544222937764
CS2_37,35,CS2_37_8_30_10.xlsx,32,2010-08-24 01:01:26,1.072065336502071,0.9746048513655189,3.834142479245683,0.4534044157394688,0.9197158496968489,1.0041792200296014,3.4153558528047085,3.6249999999999867,6364.0,1911.0,2,4,7,369,0.944593153190863
CS2_37,36,CS2_37_8_30_10.xlsx,33,2010-08-24 04:25:03,1.0609264179905793,0.9644785618096174,3.788297456555961,0.48040793333337906,0.9110282041393878,0.9976020233603029,3.4030443818172054,3.609999999999987,6281.0,2036.0,2,4,7,365,0.9347786896487097
CS2_37,37,CS2_37_8_30_10.xlsx,34,2010-08-24 07:48:44,1.0576122577365936,0.9614656888514487,3.749057581221894,0.48740701867783764,0.9146351491953655,0.9942707713709936,3.347846476536181,3.609999999999987,6211.0,2060.0,2,4,7,362,0.9318585942236431
CS2_37,38,CS2_37_8_30_10.xlsx,35,2010-08-24 11:11:28,1.0565122982405555,0.9604657256732322,3.7400207545123574,0.4855759008673774,0.9159580107080957,0.9935232304873972,3.354557340829128,3.609999999999987,6195.0,2056.0,2,4,7,361,0.9308894236205388
CS2_37,39,CS2_37_8_30_10.xlsx,36,2010-08-24 14:33:49,1.05398719370762,0.9581701760978363,3.7339349884508017,0.4866042698481703,0.9149137096377369,0.9905894240315075,3.315538639826969,3.609999999999987,6185.0,2063.0,2,4,7,361,0.9286645625307431
CS2_37,40,CS2_37_8_30_10.xlsx,37,2010-08-24 17:55:58,1.0635770923057848,0.9668882657325315,3.7274690959774155,0.4892056899990291,0.9264664414693625,1.0035553108645008,3.4989827253228714,3.614999999999987,6173.0,2090.0,2,4,7,361,0.9371141898502658
CS2_37,41,CS2_37_8_30_10.xlsx,38,2010-08-24 21:18:53,1.0668249849692444,0.9698408954265857,3.788268189090775,0.4612767391717603,0.9230336643372576,1.0036272909441708,3.5283712439724697,3.614999999999987,6283.0,1945.0,2,4,7,366,0.9399758971247617
CS2_37,42,CS2_37_8_30_10.xlsx,39,2010-08-25 00:41:24,1.0675392970191382,0.9704902700173983,3.7993854048325737,0.45762211428230004,0.9223608116800454,1.0037416824703227,3.5298243439186057,3.614999999999987,6304.0,1924.0,2,4,7,367,0.9406052750633983
CS2_37,43,CS2_37_8_30_10.xlsx,40,2010-08-25 04:03:57,1.0527019729808487,0.9570017936189532,3.765942563043314,0.48581345716239693,0.9071844576402658,0.9900332764565958,3.3547912768620507,3.609999999999987,6244.0,2060.0,2,4,7,363,0.9275321588819057
CS2_37,44,CS2_37_8_30_10.xlsx,41,2010-08-25 07:26:59,1.0517246197720596,0.9561132907018722,3.7194993480699083,0.48706503254108174,0.9160881721470383,0.9892893000817912,3.3645555911270546,3.604999999999987,6160.0,2065.0,2,4,7,360,0.9266710162650914
CS2_37,45,CS2_37_8_30_10.xlsx,42,2010-08-25 10:48:38,1.0503418991273037,0.9548562719339123,3.716488283075667,0.4864012920458275,0.9158497325839863,0.9879331404600503,3.322258745431865,3.609999999999987,6156.0,2062.0,2,4,7,360,0.9254527057672689
CS2_37,46,CS2_37_8_30_10.xlsx,43,2010-08-25 14:10:05,1.0487841318935978,0.9534401199032706,3.712723204551705,0.48442880775536534,0.9155131751684714,0.9868344608154844,3.335962713790235,3.609999999999987,6149.0,2052.0,2,4,7,359,0.9240801623101464
CS2_37,47,CS2_37_8_30_10.xlsx,44,2010-08-25 17:31:10,1.0531288357205426,0.9573898506550387,3.6997882615697217,0.49019491038526725,0.9218612118100349,0.9957075958622383,3.475562508545934,3.609999999999987,6126.0,2080.0,2,4,7,359,0.9279082662025497
CS2_37,48,CS2_37_8_30_10.xlsx,45,2010-08-25 20:52:35,1.059141885233771,0.9628562593034281,3.7480873630192995,0.46603370953602014,0.9235078973692749,0.9965824942737436,3.4730614275612712,3.614999999999987,6213.0,1963.0,2,4,7,362,0.9332063438537922
CS2_37,49,CS2_37_8_30_10.xlsx,46,2010-08-26 00:13:49,1.0610728265609097,0.9646116605099179,3.7689331643465156,0.45974802352664146,0.9226917599226089,0.9977047015246663,3.497274039594364,3.614999999999987,6251.0,1939.0,2,4,7,364,0.9349076897463658
CS2_37,50,CS2_37_8_30_10.xlsx,47,2010-08-26 03:35:23,1.0481533022382834,0.9528666383984393,3.7450327048194967,0.4814830099013955,0.9088955673972472,0.9853459283686985,3.3414285511218433,3.604999999999987,6212.0,2038.0,2,4,7,361,0.923524340427887
CS2_37,51,CS2_37_8_30_10.xlsx,48,2010-08-26 06:57:15,1.04661640099728,0.9514694554520727,3.7027019248094613,0.48556247793094925,0.9157278251805412,0.9839281314028195,3.316531070729227,3.604999999999987,6132.0,2056.0,2,4,7,358,0.9221701819265786
CS2_37,52,CS2_37_8_30_10.xlsx,49,2010-08-26 10:18:01,1.0451720693965925,0.9501564267241749,3.6983473901825294,0.4844560803671865,0.9154890180449552,0.9825574704545883,3.3068544686954455,3.604999999999987,6125.0,2056.0,2,4,7,358,0.9208975862232252
CS2_37,53,CS2_37_8_30_10.xlsx,50,2010-08-26 13:38:34,1.043665474528531,0.9487867950259372,3.693160651908538,0.483236118966941,0.9156830336691225,0.9809471398092019,3.2912769391567434,3.604999999999987,6116.0,2055.0,2,4,7,357,0.9195701305649285
CS2_37,54,CS2_37_9_7_10.xlsx,1,2010-08-31 13:30:15,1.089080455971342,0.990073141792129,3.70857750354917,0.4872480307615255,0.9521232989585248,1.0169460636943737,3.412616081703585,3.604999999999987,6125.0,2074.0,2,4,7,362,0.9595851175834801
CS2_37,55,CS2_37_9_7_10.xlsx,2,2010-08-31 16:53:31,1.0853773469910681,0.9867066790827891,3.849316822398908,0.49549217830779846,0.9160028727473369,1.0199193637784074,3.509876155760502,3.599999999999987,6387.0,2105.0,2,4,7,371,0.9563223207471423
CS2_37,56,CS2_37_9_7_10.xlsx,3,2010-08-31 20:21:26,1.089581909283197,0.99052900843927,3.8645000496499424,0.47204582655049765,0.9239697864174033,1.0208507782702394,3.59357828551453,3.609999999999987,6416.0,1996.0,2,4,7,372,0.96002694640575
CS2_37,57,CS2_37_9_7_10.xlsx,4,2010-08-31 23:48:16,1.0890096242950187,0.9900087493591078,3.8773482460365685,0.46537113155823806,0.9225397360080531,1.0201014906545198,3.607911599256474,3.609999999999987,6441.0,1965.0,2,4,7,373,0.9595227080323026
CS2_37,58,CS2_37_9_7_10.xlsx,5,2010-09-01 03:14:57,1.0785780827770601,0.9805255297973273,3.849436815837725,0.4823619773869113,0.913249543694765,1.0110549969011853,3.4104772696838377,3.604999999999987,6396.0,2043.0,2,4,7,371,0.95033151197401
CS2_37,59,CS2_37_9_7_10.xlsx,6,2010-09-01 06:41:38,1.0740175279884099,0.9763795708985543,3.808630032878375,0.49343114887802275,0.9146972946336014,1.0078710898828438,3.430151995709003,3.599999999999987,6317.0,2088.0,2,4,7,367,0.9463132225270566
CS2_37,60,CS2_37_9_7_10.xlsx,7,2010-09-01 10:07:30,1.072281493111082,0.9748013573737109,3.7978876436444784,0.4890250742545286,0.9171054711272556,1.0064639390500445,3.3951021781421122,3.599999999999987,6298.0,2071.0,2,4,7,366,0.9447836080502235
CS2_37,61,CS2_37_9_7_10.xlsx,8,2010-09-01 13:32:40,0.9573844791360466,0.870349526487315,3.7875581284920212,,,,,,6281.0,,2,,7,334,0.8435482364477731
CS2_37,62,CS2_37_9_7_10.xlsx,9,2010-09-01 16:16:46,1.0612504741175002,0.9647731582886364,3.7697090428341946,0.5084817330000516,0.9070245498372546,0.9962351376353272,3.271463866028138,3.5949999999999873,6252.0,2167.0,2,4,7,364,0.9350642144094838
CS2_37,63,CS2_37_9_7_10.xlsx,10,2010-09-01 19:42:10,1.065476815040908,0.9686152864008254,3.7470855345672156,0.4972037879299185,0.9199044338673737,1.003595253707648,3.3996372900007956,3.604999999999987,6206.0,2106.0,2,4,7,362,0.9387880291466779
CS2_37,64,CS2_37_9_7_10.xlsx,11,2010-09-01 23:06:02,1.0628766907331588,0.9662515370301443,3.7579550483621027,0.49644141949778386,0.9151683494100852,1.0005061437798908,3.373421527545922,3.599999999999987,6229.0,2104.0,2,4,7,363,0.9364970683862465
CS2_37,65,CS2_37_9_7_10.xlsx,12,2010-09-02 02:30:05,1.0542555837170422,0.9584141670154929,3.7385577376321106,0.5023865927452956,0.9085537671860188,0.9897139096748974,3.2291817595056416,3.5949999999999873,6196.0,2135.0,2,4,7,361,0.9289010400630849
CS2_37,66,CS2_37_9_7_10.xlsx,13,2010-09-02 05:53:38,1.052816067162139,0.9571055156019445,3.698904172636779,0.5149185404299929,0.9135854908258912,0.9900055110415823,3.253224402472346,3.5949999999999873,6123.0,2180.0,2,4,7,358,0.9276326868803366
CS2_37,67,CS2_37_9_7_10.xlsx,14,2010-09-02 09:16:39,1.050800526183096,0.9552732056209963,3.6984842262988242,0.5115320403816288,0.9123501774791328,0.9875665672369803,3.243443864467857,3.5949999999999873,6123.0,2169.0,2,4,7,358,0.925856800519724
CS2_37,68,CS2_37_9_7_10.xlsx,15,2010-09-02 12:39:22,1.048907794111832,0.9535525401016655,3.692633425150634,0.5098373303370707,0.912299089661682,0.9848224065480237,3.244187821344671,3.599999999999987,6112.0,2154.0,2,4,7,357,0.9241891206736672
CS2_37,69,CS2_37_9_7_10.xlsx,16,2010-09-02 16:01:33,1.0444850230537845,0.9495318391398041,3.6758641512036627,0.5156099357890978,0.910313342921115,0.9804723176676482,3.1948521168454604,3.5949999999999873,6084.0,2189.0,2,4,7,356,0.9202922320071671
CS2_37,70,CS2_37_9_7_10.xlsx,17,2010-09-02 19:23:37,1.0476473896884855,0.9524067178986231,3.669718038290229,0.5123799122425781,0.9164376716875835,0.986931219158448,3.2809156741275856,3.599999999999987,6070.0,2166.0,2,4,7,356,0.9230785825861013
CS2_37,71,CS2_37_9_7_10.xlsx,18,2010-09-02 22:45:14,1.0470391093528484,0.9518537357753166,3.68288431211144,0.5067991600247156,0.9144367184933403,0.9864957145768262,3.2737332501377367,3.599999999999987,6096.0,2145.0,2,4,7,357,0.9225426288333775
CS2_37,72,CS2_37_9_7_10.xlsx,19,2010-09-03 02:06:54,1.0407163011755642,0.9461057283414219,3.6807260072669226,0.5038452851962222,0.9085785455084088,0.9764122964606181,3.1397919231955456,3.5949999999999873,6093.0,2132.0,2,4,7,357,0.9169716238676832
CS2_37,73,CS2_37_9_7_10.xlsx,20,2010-09-03 05:27:58,1.0389609822208428,0.9445099838371297,3.6423865967646494,0.5209368699288156,0.9115454064934876,0.9763460710427092,3.1930759752078055,3.5949999999999873,6025.0,2213.0,2,4,7,353,0.9154250182552808
CS2_37,74,CS2_37_9_7_10.xlsx,21,2010-09-03 08:49:08,1.03861711275961,0.944197375236009,3.6441902188118007,0.5154469878844162,0.9124544936948574,0.9761040939923749,3.218901128394782,3.5949999999999873,6028.0,2190.0,2,4,7,353,0.9151220360324512
CS2_37,75,CS2_37_9_7_10.xlsx,22,2010-09-03 12:09:57,1.037540541197167,0.9432186738156063,3.6434473734639328,0.5132024756639874,0.9123137758345493,0.9751151776831051,3.221240333580746,3.599999999999987,6027.0,2181.0,2,4,7,353,0.914173472458778
CS2_37,76,CS2_37_9_7_10.xlsx,23,2010-09-03 15:30:32,1.033168030817798,0.9392436643798162,3.6341831687684003,0.5163523185250908,0.9089910209604255,0.9695340643682742,3.193217639930425,3.5949999999999873,6012.0,2201.0,2,4,7,353,0.9103208683067922
CS2_37,77,CS2_37_9_7_10.xlsx,24,2010-09-03 18:50:58,1.038855277501618,0.9444138886378345,3.6285888046508985,0.511243145608808,0.9181396756886204,0.9791602544821557,3.2776958059568515,3.599999999999987,5999.0,2172.0,2,4,7,352,0.9153318821835882
CS2_37,78,CS2_37_9_7_10.xlsx,25,2010-09-03 22:11:00,1.0385283867361537,0.9441167152146851,3.6493375373218653,0.5056836635379264,0.9144145496906653,0.9787614498491912,3.2829606576573447,3.599999999999987,6039.0,2150.0,2,4,7,354,0.9150438598323513
CS2_37,79,CS2_37_9_7_10.xlsx,26,2010-09-04 01:31:22,1.0375921230744467,0.9432655664313151,3.6478861323366365,0.5064359889293159,0.913953091215727,0.9778248940552918,3.2734226433323164,3.599999999999987,6037.0,2153.0,2,4,7,354,0.9142189210769248
CS2_37,80,CS2_37_9_7_10.xlsx,27,2010-09-04 04:51:39,1.0364361140490956,0.9422146491355414,3.6433987227865794,0.5071423713642362,0.9136400135385218,0.9765553128537466,3.251550890115276,3.599999999999987,6029.0,2153.0,2,4,7,353,0.9132003654225314
CS2_37,81,CS2_37_9_7_10.xlsx,28,2010-09-04 08:11:46,1.0354490712358064,0.9413173374870967,3.6399850713688022,0.5069287894267616,0.9133891470398373,0.975465027069394,3.2554696101130514,3.599999999999987,6023.0,2157.0,2,4,7,353,0.9123306853278634
CS2_37,82,CS2_37_9_7_10.xlsx,29,2010-09-04 11:31:47,0.9210499723059336,0.8373181566417577,3.6384234211200943,,,,,,6020.0,,2,,7,321,0.8115340249928304
CS2_37,83,CS2_37_9_7_10.xlsx,30,2010-09-04 14:09:33,1.0349456204352165,0.9408596549411059,3.6553696013246877,0.5054810706075806,0.9103181398496054,0.9753738749901997,3.2796051223299125,3.599999999999987,6050.0,2156.0,2,4,7,354,0.9118870965250044
CS2_37,84,CS2_37_9_7_10.xlsx,31,2010-09-04 17:29:59,1.0332493283167992,0.93931757119709,3.633553264685847,0.5064852684316845,0.9130052970861805,0.9736097131372395,3.2538158280450618,3.599999999999987,6013.0,2152.0,2,4,7,353,0.9103924992590423
CS2_37,85,CS2_37_9_7_10.xlsx,32,2010-09-04 20:49:38,1.0320903021561278,0.9382639110510252,3.6274051714479296,0.5064268384293898,0.913463623971077,0.972429018972488,3.231356804875243,3.599999999999987,6002.0,2153.0,2,4,7,352,0.9093712852168914
CS2_37,86,CS2_37_9_7_10.xlsx,33,2010-09-05 00:09:02,1.0312461291073518,0.9374964810066834,3.62330755501178,0.5068071793199561,0.9135283720844399,0.9715804467839809,3.258988536015808,3.599999999999987,5995.0,2158.0,2,4,7,352,0.9086274871900063
CS2_37,87,CS2_37_9_7_10.xlsx,34,2010-09-05 03:28:22,1.0302497065603688,0.936590642327608,3.619345109533549,0.5072208408246042,0.91344061561332,0.9703927308086727,3.2330501784127796,3.599999999999987,5988.0,2154.0,2,4,7,352,0.9077495426436076
CS2_37,88,CS2_37_9_7_10.xlsx,35,2010-09-05 06:47:27,1.02937239766068,0.9357930887824362,3.6165597326360936,0.5066225916160678,0.913298864645847,0.9694321602228507,3.2408568470206816,3.599999999999987,5983.0,2160.0,2,4,7,351,0.906976548730211
CS2_37,89,CS2_37_9_7_10.xlsx,36,2010-09-05 10:06:32,1.028620362526567,0.9351094204786973,3.6124206561117864,0.507060902406406,0.9133472040935863,0.9688277140594026,3.2288667955602057,3.599999999999987,5976.0,2155.0,2,4,7,351,0.9063139331092641
CS2_37,90,CS2_37_9_7_10.xlsx,37,2010-09-05 13:25:21,1.028507690054667,0.9350069909587881,3.6105620878463016,0.506015424579969,0.9141307092423063,0.9687808656756233,3.240797629627104,3.599999999999987,5973.0,2159.0,2,4,7,351,0.9062146577741832
CS2_37,91,CS2_37_9_7_10.xlsx,38,2010-09-05 16:44:11,0.9130378023736512,0.8300343657942283,3.6090424505796657,,,,,,5971.0,,2,,7,318,0.8044745290810148
CS2_37,92,CS2_37_9_7_10.xlsx,39,2010-09-05 19:20:43,1.0264418422248553,0.9331289474771411,3.621470389680418,0.5093308038508569,0.9091225662157795,0.9667332589211364,3.2121889909446217,3.599999999999987,5992.0,2171.0,2,4,7,351,0.9043944462169835
CS2_37,93,CS2_37_9_7_10.xlsx,40,2010-09-05 22:39:58,1.0258562923655958,0.9325966294232688,3.6018148355429336,0.507828507101372,0.9129717937206917,0.9659449480090327,3.237065112962092,3.599999999999987,5958.0,2169.0,2,4,7,350,0.9038785202103531
CS2_37,94,CS2_37_9_7_10.xlsx,41,2010-09-06 01:58:34,0.9057831248606121,0.8234392044187382,3.59834861882919,,,,,,5952.0,,2,,7,317,0.7980824571856736
CS2_37,95,CS2_37_9_7_10.xlsx,42,2010-09-06 04:34:22,1.0129786442094257,0.9208896765540233,3.573463029688145,0.5304029780061623,0.8998362141850818,0.9481669742017371,3.0815050768386634,3.5899999999999874,5906.0,2278.0,2,4,7,346,0.8925320678409403
CS2_37,96,CS2_37_9_7_10.xlsx,43,2010-09-06 07:53:13,1.0114566049162974,0.9195060044693613,3.524387911060095,0.5366340796485431,0.9078446947608726,0.9469356060670029,3.0106259436914673,3.5949999999999873,5821.0,2294.0,2,4,7,343,0.8911910041517929
CS2_37,97,CS2_37_9_7_10.xlsx,44,2010-09-06 11:10:50,1.0100742436959749,0.9182493124508861,3.521292188787295,0.5339043879547779,0.9079186552971,0.9458152538235111,3.0859411012182916,3.5899999999999874,5815.0,2295.0,2,4,7,343,0.8899730103416267
CS2_37,98,CS2_37_9_7_10.xlsx,45,2010-09-06 14:28:18,0.05501371023395052,0.050012463849045924,3.511783849754436,0.5381467970965723,0.053710316539826906,,,,5799.0,2295.0,2,4,7,235,0.04847239459133038
CS2_37,99,CS2_37_9_14_10.xlsx,1,2010-09-07 10:44:17,1.0269996760128348,0.933636069102577,,0.39119594721638123,,0.9618116662579838,3.1582596042398,3.5949999999999873,,1634.0,,2;4,7,146,0.9048859516866624
CS2_37,100,CS2_37_9_14_10.xlsx,2,2010-09-07 12:12:44,1.0260219616247042,0.9327472378406401,3.601919642360509,0.5097487991276236,0.9126065352566389,0.9631015961635084,3.1626008551056803,3.5949999999999873,5958.0,2169.0,2,4,7,350,0.904024490835948
CS2_37,101,CS2_37_9_14_10.xlsx,3,2010-09-07 15:31:20,1.024669182402822,0.9315174385480199,3.6008859567025535,0.5049420063934141,0.9124945750945601,0.962330481675809,3.153332259738229,3.5949999999999873,5957.0,2146.0,2,4,7,350,0.9028325616248628
CS2_37,102,CS2_37_9_14_10.xlsx,4,2010-09-07 18:49:31,1.0307758039178068,0.9370689126525515,3.6066461888475976,0.49943856832143524,0.9200052062477133,0.9716930165894128,3.29190095401413,3.599999999999987,5964.0,2115.0,2,4,7,351,0.9082130852513456
CS2_37,103,CS2_37_9_14_10.xlsx,5,2010-09-07 22:07:35,1.0320658570286891,0.9382416882078991,3.6358306806150495,0.4877987594257236,0.9179632032757141,0.9717739596886791,3.301791616811959,3.599999999999987,6021.0,2069.0,2,4,7,353,0.9093497466975294
