feature_group,permutation,null_statistic
Group_CC,129,0.32365974845760986
Group_CC,130,0.202482804330764
Group_CC,131,0.2285059163208273
Group_CC,132,0.2792322890634372
Group_CC,133,0.2837198226099788
Group_CC,134,0.23704717089296073
Group_CC,135,0.20147785633132081
Group_CC,136,0.15254463620170086
Group_CC,137,0.2370151491072019
Group_CC,138,0.2624424262413975
Group_CC,139,0.23650174171258048
Group_CC,140,0.16730639673208872
Group_CC,141,0.21286168524350285
Group_CC,142,0.2220219183840723
Group_CC,143,0.3637518837265144
Group_CC,144,0.3664007945160702
Group_CC,145,0.3416582641862032
Group_CC,146,0.4135041822261245
Group_CC,147,0.20134198874754078
Group_CC,148,0.19718599817620988
Group_CC,149,0.17523123992387873
Group_CC,150,0.21875591140669395
Group_CC,151,0.16525164327803932
Group_CC,152,0.3409197236330152
Group_CC,153,0.18362922961697328
Group_CC,154,0.2642054641358687
Group_CC,155,0.24535015546858727
Group_CC,156,0.3350253265112673
Group_CC,157,0.17634679648352714
Group_CC,158,0.3145017239103382
Group_CC,159,0.40227331794918436
Group_CC,160,0.2504813610843774
Group_CC,161,0.22343759585428435
Group_CC,162,0.1781565656276956
Group_CC,163,0.35381084660090006
Group_CC,164,0.14422732893474224
Group_CC,165,0.24782135096281616
Group_CC,166,0.45971234953120926
Group_CC,167,0.27353910970191053
Group_CC,168,0.24366047765166501
Group_CC,169,0.25211729870484656
Group_CC,170,0.24356071790944092
Group_CC,171,0.36300009378060166
Group_CC,172,0.31381535424963414
Group_CC,173,0.13801073969358899
Group_CC,174,0.3334814973564091
Group_CC,175,0.3801753530673287
Group_CC,176,0.2542050828413365
Group_CC,177,0.1277718468870187
Group_CC,178,0.3181108380924628
Group_CC,179,0.2871356035894905
Group_CC,180,0.29840710803824494
Group_CC,181,0.26870378133483214
Group_CC,182,0.2760229289696278
Group_CC,183,0.18978551487970005
Group_CC,184,0.28390559468230375
Group_CC,185,0.41802328433360286
Group_CC,186,0.22159132719000965
Group_CC,187,0.21581048422462884
Group_CC,188,0.17968990313018765
Group_CC,189,0.3533080518234044
Group_CC,190,0.2764206867113256
Group_CC,191,0.32575510056897145
Group_CC,192,0.13280419571379762
Group_CC,193,0.362858222259929
Group_CC,194,0.23888401593694383
Group_CC,195,0.2596641607170661
Group_CC,196,0.23244994827367355
Group_CC,197,0.1456724862102686
Group_CC,198,0.2885617563247534
Group_CC,199,0.10887968649491422
Group_CC,200,0.18337978158590787
Group_CC,201,0.25869492579073616
Group_CC,202,0.2386363984086231
Group_CC,203,0.3409452606005907
Group_CC,204,0.26897684765145286
Group_CC,205,0.2911501534548975
Group_CC,206,0.3420055261370802
Group_CC,207,0.21368227268835047
Group_CC,208,0.31250091336480135
Group_CC,209,0.20806525621053537
Group_CC,210,0.29832573447878014
Group_CC,211,0.3001119560126767
Group_CC,212,0.21135180701095052
Group_CC,213,0.25513171509573196
Group_CC,214,0.3015411411247468
Group_CC,215,0.21605599896099842
Group_CC,216,0.3851551411097178
Group_CC,217,0.19126707912860993
Group_CC,218,0.26581685157997886
Group_CC,219,0.33448623544403716
Group_CC,220,0.23291483564089582
Group_CC,221,0.3560111699135992
Group_CC,222,0.31194031730188787
Group_CC,223,0.22900164354925795
Group_CC,224,0.2597886814632574
Group_CC,225,0.3238662281091628
Group_CC,226,0.22081082206828687
Group_CC,227,0.2878611415658178
Group_CC,228,0.2839029570798164
Group_CC,229,0.20365860823782272
Group_CC,230,0.20444019908784314
Group_CC,231,0.19751886995138643
Group_CC,232,0.15477349503490295
Group_CC,233,0.23949919154448365
Group_CC,234,0.24588613693559422
Group_CC,235,0.1861501030494443
Group_CC,236,0.28557835944571014
Group_CC,237,0.15393366428000607
Group_CC,238,0.2158305498063541
Group_CC,239,0.2361017063194289
Group_CC,240,0.2298770321459072
Group_CC,241,0.28256256947610514
Group_CC,242,0.2485937721700368
Group_CC,243,0.16800650142112541
Group_CC,244,0.12662593583569387
Group_CC,245,0.2876193056724592
Group_CC,246,0.23800308722358993
Group_CC,247,0.3024955022586599
Group_CC,248,0.10469933250926187
Group_CC,249,0.16026341049717802
Group_CC,250,0.3221950810914736
Group_CC,251,0.3666306539302878
Group_CC,252,0.15117060305628638
Group_CC,253,0.20674737969361676
Group_CC,254,0.13717718170050017
Group_CC,255,0.2999626756119189
Group_CC,256,0.2657453112733653
Group_CC,257,0.08814729250093979
Group_CC,258,0.23699507498842648
Group_CC,259,0.1946971682986958
Group_CC,260,0.21621300374559982
Group_CC,261,0.32596897683710324
Group_CC,262,0.11413122227148662
Group_CC,263,0.22319397666381938
Group_CC,264,0.09287637754446858
Group_CC,265,0.14839587082742836
Group_CC,266,0.3444779042358603
Group_CC,267,0.1889664020432853
Group_CC,268,0.40436712711827466
Group_CC,269,0.2490668478224395
Group_CC,270,0.26185790217080956
Group_CC,271,0.2191306007175071
Group_CC,272,0.164512843775922
Group_CC,273,0.1144604267826212
Group_CC,274,0.32132494360263275
Group_CC,275,0.25055263162163016
Group_CC,276,0.17841141423800355
Group_CC,277,0.15707223955896651
Group_CC,278,0.3727536875090769
Group_CC,279,0.29659203831534037
Group_CC,280,0.3090417754382283
Group_CC,281,0.08591376964663633
Group_CC,282,0.14857161860686346
Group_CC,283,0.21923427113836608
Group_CC,284,0.24758858245724757
Group_CC,285,0.18932440438222886
Group_CC,286,0.3097185158613378
Group_CC,287,0.3399884700816925
Group_CC,288,0.1814518170965116
Group_CC,289,0.21076268766907286
Group_CC,290,0.24206210186650157
Group_CC,291,0.2926815861494309
Group_CC,292,0.23066687660035004
Group_CC,293,0.14058811279853908
Group_CC,294,0.3048607255265895
Group_CC,295,0.22322700193462747
Group_CC,296,0.3096242144074127
Group_CC,297,0.2153888379795688
Group_CC,298,0.26600536324722585
Group_CC,299,0.3190834580427368
Group_CC,300,0.28253631433677645
Group_CC,301,0.2738338825973421
Group_CC,302,0.29454933416409573
Group_CC,303,0.23388684802367068
Group_CC,304,0.3880095067779866
Group_CC,305,0.24372185247055103
Group_CC,306,0.20999548058956022
Group_CC,307,0.28892459298958756
Group_CC,308,0.14591495212155867
Group_CC,309,0.19164279176780907
Group_CC,310,0.3442615397330002
Group_CC,311,0.21963012338156593
Group_CC,312,0.28815022437286614
Group_CC,313,0.2053060381406516
Group_CC,314,0.27867214556399067
Group_CC,315,0.35648736852187285
Group_CC,316,0.21137578331856235
Group_CC,317,0.2678677256283441
Group_CC,318,0.16178157061741671
Group_CC,319,0.17802505951103278
Group_CC,320,0.23019307856477675
Group_CC,321,0.1959262386666762
Group_CC,322,0.22472811442449037
Group_CC,323,0.19040308403119915
Group_CC,324,0.135675682724799
Group_CC,325,0.19209142323153686
Group_CC,326,0.17287712034781572
Group_CC,327,0.28654302044497887
Group_CC,328,0.16173637632717167
Group_CC,329,0.20072391459614408
Group_CC,330,0.19297843034229517
Group_CC,331,0.35051318270204584
Group_CC,332,0.37280618437852364
Group_CC,333,0.44346197895373396
Group_CC,334,0.28223014912271255
Group_CC,335,0.2354508101077577
Group_CC,336,0.2076765783337003
Group_CC,337,0.3537205072385623
Group_CC,338,0.26154377845856586
Group_CC,339,0.2447301096456098
Group_CC,340,0.2005169484883466
Group_CC,341,0.21235930148650212
Group_CC,342,0.25177729067371285
Group_CC,343,0.2643199558865834
Group_CC,344,0.2594839877589184
Group_CC,345,0.20779093032768087
Group_CC,346,0.3002118543489755
Group_CC,347,0.28542506216886104
Group_CC,348,0.2905854032597143
Group_CC,349,0.25350505889384495
Group_CC,350,0.4224862947182841
Group_CC,351,0.12087259065273784
Group_CC,352,0.1707946771506449
Group_CC,353,0.19797387572534358
Group_CC,354,0.3301412825328455
Group_CC,355,0.24840087874684386
Group_CC,356,0.21536367248777666
Group_CC,357,0.365715417049037
Group_CC,358,0.1742915208548118
Group_CC,359,0.2748399735785338
Group_CC,360,0.2529321497109441
Group_CC,361,0.21243288979376837
Group_CC,362,0.2193443141351008
Group_CC,363,0.2579736175685858
Group_CC,364,0.2733683265040678
Group_CC,365,0.3038705268063271
Group_CC,366,0.1800655450970012
Group_CC,367,0.2586091992105427
Group_CC,368,0.23863056909633082
Group_CC,369,0.2457697118629695
Group_CC,370,0.254176543316573
Group_CC,371,0.2962058109175869
Group_CC,372,0.2494048390653018
Group_CC,373,0.2496256075940267
Group_CC,374,0.13095138701324424
Group_CC,375,0.28056884286072503
Group_CC,376,0.2695305849581772
Group_CC,377,0.29940487301517604
Group_CC,378,0.3328702283367319
Group_CC,379,0.24947440156331488
Group_CC,380,0.1521324145045553
Group_CC,381,0.30636336984176704
Group_CC,382,0.25238055417176997
Group_CC,383,0.2962212792234359
Group_CC,384,0.12124387226809624
Group_CC,385,0.2140536439557632
Group_CC,386,0.24128889388382666
Group_CC,387,0.25226152414150266
Group_CC,388,0.2994101678321455
Group_CC,389,0.17919004477996545
Group_CC,390,0.21143194773395516
Group_CC,391,0.3833104803500506
Group_CC,392,0.18567775981664467
Group_CC,393,0.44054078004789327
Group_CC,394,0.20352959054678832
Group_CC,395,0.18073377016408124
Group_CC,396,0.20625953965998997
Group_CC,397,0.24718495894802464
Group_CC,398,0.2386734151506624
Group_CC,399,0.2916549808684433
Group_CC,400,0.30612193562404255
Group_CC,401,0.268837929012521
Group_CC,402,0.3550780242658165
Group_CC,403,0.24031989826135564
Group_CC,404,0.25985292576531765
Group_CC,405,0.1769481949123913
Group_CC,406,0.238680520564516
Group_CC,407,0.3437484377414373
Group_CC,408,0.24901591015209165
Group_CC,409,0.3472227932176927
Group_CC,410,0.23894382742513587
Group_CC,411,0.18714447122609595
Group_CC,412,0.14032849188299235
Group_CC,413,0.25534713170883183
Group_CC,414,0.34171828039381985
Group_CC,415,0.36384440930960665
Group_CC,416,0.25528144945943576
Group_CC,417,0.22120378921652406
Group_CC,418,0.35744053450042423
Group_CC,419,0.322811125795703
Group_CC,420,0.12073302273743576
Group_CC,421,0.3281403305712519
Group_CC,422,0.25182997549560615
Group_CC,423,0.38348639345020885
Group_CC,424,0.20195898278866808
Group_CC,425,0.27099799903568766
Group_CC,426,0.24803098317490166
Group_CC,427,0.2947022298964791
Group_CC,428,0.1840958144973398
Group_CC,429,0.2636464754593791
Group_CC,430,0.3165599485122479
Group_CC,431,0.18997422955085516
Group_CC,432,0.3019140286431315
Group_CC,433,0.204567719803127
Group_CC,434,0.24906399828061515
Group_CC,435,0.11904411820192841
Group_CC,436,0.24919756174604563
Group_CC,437,0.12182349115833473
Group_CC,438,0.3039468606673122
Group_CC,439,0.23332687854278358
Group_CC,440,0.30778740297155893
Group_CC,441,0.23454606817754764
Group_CC,442,0.06551486045399608
Group_CC,443,0.24637527724137454
Group_CC,444,0.2029889649933981
Group_CC,445,0.2600393546356201
Group_CC,446,0.29695479080593384
Group_CC,447,0.3362661932104055
Group_CC,448,0.35344807841896064
Group_CC,449,0.177142869683825
Group_CC,450,0.26824945818891693
Group_CC,451,0.17686226633697294
Group_CC,452,0.26683831971696614
Group_CC,453,0.2786623674654741
Group_CC,454,0.19452968571532595
Group_CC,455,0.31324073766133104
Group_CC,456,0.16466432533574824
Group_CC,457,0.2746035804285252
Group_CC,458,0.2272836979769316
Group_CC,459,0.3073408241165379
Group_CC,460,0.4044263592546268
Group_CC,461,0.24289863848168797
Group_CC,462,0.13757984513555116
Group_CC,463,0.20714971784525682
Group_CC,464,0.3647493667014935
Group_CC,465,0.20767640450363528
Group_CC,466,0.23030384104143076
Group_CC,467,0.22005728761472643
Group_CC,468,0.13010038481139866
Group_CC,469,0.292078004730622
Group_CC,470,0.2892469484007435
Group_CC,471,0.23088619961589546
Group_CC,472,0.17290954072016557
Group_CC,473,0.2145169106802299
Group_CC,474,0.3178259684420757
Group_CC,475,0.24161802756688705
Group_CC,476,0.156346646665417
Group_CC,477,0.40610549855170136
Group_CC,478,0.26428099239957475
Group_CC,479,0.22717889902447982
Group_CC,480,0.25088991631638813
Group_CC,481,0.1994677230494077
Group_CC,482,0.33104003362773743
Group_CC,483,0.32173551166199327
Group_CC,484,0.20383993506689704
Group_CC,485,0.2878741915077393
Group_CC,486,0.2920115507658353
Group_CC,487,0.3468024416865209
Group_CC,488,0.32803608256382777
Group_CC,489,0.23472925000123376
Group_CC,490,0.27835289903904886
Group_CC,491,0.37060240168510505
Group_CC,492,0.26383314565883026
Group_CC,493,0.08481221275210148
Group_CC,494,0.26066536899676646
Group_CC,495,0.15542123007849773
Group_CC,496,0.2669702642373803
Group_CC,497,0.2276261264258489
Group_CC,498,0.3259944951946245
Group_CC,499,0.17929248034002815
Group_CC,500,0.40471402280239743
Group_CC,501,0.4096866981686796
Group_CC,502,0.1667178589162479
Group_CC,503,0.2387808446099627
Group_CC,504,0.3229373121006656
Group_CC,505,0.2874947925174014
Group_CC,506,0.195933927491771
Group_CC,507,0.19171004969794306
Group_CC,508,0.28033263636060785
Group_CC,509,0.25165590036710567
Group_CC,510,0.34275407354016724
Group_CC,511,0.32244602225336977
Group_CC,512,0.09963214336203675
Group_CC,513,0.2932299853806058
Group_CC,514,0.2829095362935499
Group_CC,515,0.24910073574288122
Group_CC,516,0.30552810815282655
Group_CC,517,0.23565444411738598
Group_CC,518,0.20626997994750357
Group_CC,519,0.17530489230807889
Group_CC,520,0.20972952125266475
Group_CC,521,0.25740330115941124
Group_CC,522,0.2530033815419452
Group_CC,523,0.20509575890448245
Group_CC,524,0.1917373697285684
Group_CC,525,0.16497954198101125
Group_CC,526,0.1709362185061136
Group_CC,527,0.27524769862419396
Group_CC,528,0.21315370111415627
Group_CC,529,0.22873543488447015
Group_CC,530,0.10886456791927149
Group_CC,531,0.3869186171390691
Group_CC,532,0.21669860322083617
Group_CC,533,0.22937461903207482
Group_CC,534,0.23300256777577383
Group_CC,535,0.21555048817920366
Group_CC,536,0.2547885962920724
Group_CC,537,0.30611848594405927
Group_CC,538,0.15942169097755926
Group_CC,539,0.17787910625203993
Group_CC,540,0.2699262290125227
Group_CC,541,0.23738321285041283
Group_CC,542,0.2886575088563271
Group_CC,543,0.2393834913694042
Group_CC,544,0.2943785842069189
Group_CC,545,0.24043411297716527
Group_CC,546,0.27435712950492
Group_CC,547,0.21726050370893915
Group_CC,548,0.1112478751072748
Group_CC,549,0.29051790345490547
Group_CC,550,0.4756156719790569
Group_CC,551,0.2319633525721064
Group_CC,552,0.14915601868334327
Group_CC,553,0.2271068460617703
Group_CC,554,0.14457210135166013
Group_CC,555,0.34407259314057864
Group_CC,556,0.3006519807186328
Group_CC,557,0.16643459337707722
Group_CC,558,0.18720698875857988
Group_CC,559,0.20920553863824287
Group_CC,560,0.29011667837899413
Group_CC,561,0.26712431510168205
Group_CC,562,0.19789596883789085
Group_CC,563,0.21019998863592604
Group_CC,564,0.2894524041419244
Group_CC,565,0.16744365745429238
Group_CC,566,0.21572471586561992
Group_CC,567,0.39623524269249455
Group_CC,568,0.19390334974065923
Group_CC,569,0.29922185792676964
Group_CC,570,0.2534595898903682
Group_CC,571,0.314329790496836
Group_CC,572,0.15361169120542156
Group_CC,573,0.26612996875034184
Group_CC,574,0.2721964350569395
Group_CC,575,0.19314288331828583
Group_CC,576,0.3066247095061177
Group_CC,577,0.1893260359267327
Group_CC,578,0.1280433707954292
Group_CC,579,0.37193542293027704
Group_CC,580,0.27149962611574485
Group_CC,581,0.22474471225023773
Group_CC,582,0.2925678348542621
Group_CC,583,0.432547538158036
Group_CC,584,0.4179013919185507
Group_CC,585,0.2228465286626759
Group_CC,586,0.22682510088010338
Group_CC,587,0.2857811177687861
Group_CC,588,0.20507981630398403
Group_CC,589,0.15783303430425888
Group_CC,590,0.19763882293238327
Group_CC,591,0.23874329162302776
Group_CC,592,0.3582963743341367
Group_CC,593,0.29538618073483497
Group_CC,594,0.3825267092445715
Group_CC,595,0.16781332834862508
Group_CC,596,0.21247139109714613
Group_CC,597,0.12121099473241756
Group_CC,598,0.20999601953938718
Group_CC,599,0.23015806252623625
Group_CC,600,0.3521506801817665
Group_CC,601,0.24692851259676166
Group_CC,602,0.21351311829576772
Group_CC,603,0.30979336020598275
Group_CC,604,0.29803665640051263
Group_CC,605,0.28515618465627623
Group_CC,606,0.2237121128689977
Group_CC,607,0.34256165494411234
Group_CC,608,0.14385427001708465
Group_CC,609,0.2572368568588235
Group_CC,610,0.32099986808814773
Group_CC,611,0.1889528523447313
Group_CC,612,0.2061864916694595
Group_CC,613,0.3270943454632026
Group_CC,614,0.2514727967470514
Group_CC,615,0.26160142119152474
Group_CC,616,0.3177930989848792
Group_CC,617,0.26418189863545666
Group_CC,618,0.2902792475398583
Group_CC,619,0.12294991613685134
Group_CC,620,0.269470275856225
Group_CC,621,0.1815554647137776
Group_CC,622,0.2869505195957393
Group_CC,623,0.25766938740925266
Group_CC,624,0.14668052460731634
Group_CC,625,0.2838877799553709
Group_CC,626,0.2772199344618756
Group_CC,627,0.410490826383927
Group_CC,628,0.23278682804979514
Group_CC,629,0.170860790519601
Group_CC,630,0.14207067807683527
Group_CC,631,0.3008965102487107
Group_CC,632,0.20289486100074397
Group_CC,633,0.14749595092711726
Group_CC,634,0.3427273178440991
Group_CC,635,0.31957290641884584
Group_CC,636,0.2121689378714109
Group_CC,637,0.2437626803712153
Group_CC,638,0.2227946709623776
Group_CC,639,0.23478330668159592
Group_CC,640,0.25494812040566156
Group_CC,641,0.24712318970048675
Group_CC,642,0.26847463939405036
Group_CC,643,0.22441049639132338
Group_CC,644,0.24465127513024523
Group_CC,645,0.19564371133561276
Group_CC,646,0.1999158540627792
Group_CC,647,0.1947113223646748
Group_CC,648,0.2416875895188458
Group_CC,649,0.2318024549977635
Group_CC,650,0.30399562701930044
Group_CC,651,0.36607286145344814
Group_CC,652,0.2379247855703347
Group_CC,653,0.2645433971573322
Group_CC,654,0.15486234918716105
Group_CC,655,0.22521039686084948
Group_CC,656,0.2622115663190425
Group_CC,657,0.2512599452943612
Group_CC,658,0.2890564606677629
Group_CC,659,0.2922832193566933
Group_CC,660,0.13280432463014277
Group_CC,661,0.2765621191308515
Group_CC,662,0.300764677844265
Group_CC,663,0.3195039692892532
Group_CC,664,0.3463902305400691
Group_CC,665,0.3013274561230368
Group_CC,666,0.24068157176702176
Group_CC,667,0.20874818099688872
Group_CC,668,0.31651236980577246
Group_CC,669,0.19345044402490025
Group_CC,670,0.31957821950492843
Group_CC,671,0.3080848115228462
Group_CC,672,0.2265125452010763
Group_CC,673,0.12686716387428057
Group_CC,674,0.19157886728667736
Group_CC,675,0.17041723378413645
Group_CC,676,0.37035572965708474
Group_CC,677,0.27305598038959084
Group_CC,678,0.27893264530146794
Group_CC,679,0.2714976264912838
Group_CC,680,0.22098312281239008
Group_CC,681,0.3221176148045257
Group_CC,682,0.1900168979806315
Group_CC,683,0.12846465284321099
Group_CC,684,0.30495036921188207
Group_CC,685,0.24837449984826518
Group_CC,686,0.16281415745357367
Group_CC,687,0.3013021555969089
Group_CC,688,0.2275262505267514
Group_CC,689,0.113989382981159
Group_CC,690,0.17450166741803735
Group_CC,691,0.25145597947040416
Group_CC,692,0.4009815497016231
Group_CC,693,0.32383662684292025
Group_CC,694,0.27106614419097375
Group_CC,695,0.31954805716961737
Group_CC,696,0.15536741631907988
Group_CC,697,0.3096174926910679
Group_CC,698,0.15329692718402285
Group_CC,699,0.22515577743655882
Group_CC,700,0.2846555491384791
Group_CC,701,0.16222261188383874
Group_CC,702,0.24890152532405097
Group_CC,703,0.17357402788586215
Group_CC,704,0.3764696482130113
Group_CC,705,0.3048063420685986
Group_CC,706,0.25345530244773995
Group_CC,707,0.2515129263945378
Group_CC,708,0.22772100839734327
Group_CC,709,0.24449002637002562
Group_CC,710,0.25594238224658517
Group_CC,711,0.20106901440644992
Group_CC,712,0.1260099607204352
Group_CC,713,0.2953912844473952
Group_CC,714,0.34600296518077583
Group_CC,715,0.17493879979241495
Group_CC,716,0.2676278687869067
Group_CC,717,0.3639795728847669
Group_CC,718,0.23534684272671103
Group_CC,719,0.1651908671473246
Group_CC,720,0.17355269238715634
Group_CC,721,0.22165955432672094
Group_CC,722,0.14645425241203777
Group_CC,723,0.08475871578637607
Group_CC,724,0.17156731014685364
Group_CC,725,0.2163100516190049
Group_CC,726,0.10061664638622529
Group_CC,727,0.2500954321248313
Group_CC,728,0.2513938126129348
Group_CC,729,0.17045425838679407
Group_CC,730,0.15339123468215396
Group_CC,731,0.26302456445839173
Group_CC,732,0.3581437204010448
Group_CC,733,0.2176838128229589
Group_CC,734,0.1563306923831686
Group_CC,735,0.19688452299317918
Group_CC,736,0.2565810006064899
Group_CC,737,0.14458042924220088
Group_CC,738,0.2428441402772219
Group_CC,739,0.32702978560044116
Group_CC,740,0.16760903912192177
Group_CC,741,0.24516949170592048
Group_CC,742,0.25200313523536466
Group_CC,743,0.3135166592401356
Group_CC,744,0.2985129936201114
Group_CC,745,0.25680009099933393
Group_CC,746,0.16292123730725303
Group_CC,747,0.33043413157239154
Group_CC,748,0.2096037066627624
Group_CC,749,0.2854508423848479
Group_CC,750,0.3095956295299312
Group_CC,751,0.22336508004447891
Group_CC,752,0.30772604711756285
Group_CC,753,0.4130660266601183
Group_CC,754,0.3579837051866764
Group_CC,755,0.3258988576902392
Group_CC,756,0.14713781979413562
Group_CC,757,0.33244861429186084
Group_CC,758,0.194278763876024
Group_CC,759,0.29385510839780143
Group_CC,760,0.4719338680000158
Group_CC,761,0.27509168855019656
Group_CC,762,0.1520343926294715
Group_CC,763,0.2963859127183094
Group_CC,764,0.3540456079524043
Group_CC,765,0.3882250646696411
Group_CC,766,0.2478154747124284
Group_CC,767,0.23328473367344726
Group_CC,768,0.20232476520518586
Group_CC,769,0.15904784273510417
Group_CC,770,0.25071946597294675
Group_CC,771,0.09244201965605535
Group_CC,772,0.2695753925127933
Group_CC,773,0.28776845492175984
Group_CC,774,0.3375409637411513
Group_CC,775,0.29925948013503845
Group_CC,776,0.16775621294520032
Group_CC,777,0.19106255605106412
Group_CC,778,0.33045674931231867
Group_CC,779,0.33535371762140065
Group_CC,780,0.32677695618599145
Group_CC,781,0.27671951040680276
Group_CC,782,0.18536423090594126
Group_CC,783,0.18417428425647436
Group_CC,784,0.3633052640641406
Group_CC,785,0.18960721020315455
Group_CC,786,0.28109894300788196
Group_CC,787,0.15224451448355253
Group_CC,788,0.2131776626261975
Group_CC,789,0.20706413523548473
Group_CC,790,0.2858647372385907
Group_CC,791,0.2424951520594838
Group_CC,792,0.3340722447211074
Group_CC,793,0.25018318969995446
Group_CC,794,0.295526269540041
Group_CC,795,0.2766604453641452
Group_CC,796,0.29275600126424267
Group_CC,797,0.312403168174546
Group_CC,798,0.2315985188235631
Group_CC,799,0.20026260493077144
Group_CC,800,0.25283198091195036
Group_CC,801,0.3326276358290258
Group_CC,802,0.14664340903736556
Group_CC,803,0.24952447086445573
Group_CC,804,0.13050282589394746
Group_CC,805,0.11135605192638895
Group_CC,806,0.1525463975174771
Group_CC,807,0.30142044863538076
Group_CC,808,0.2628167449663789
Group_CC,809,0.22297166930726176
Group_CC,810,0.21851562226295587
Group_CC,811,0.15889149147871223
Group_CC,812,0.2021892474622728
Group_CC,813,0.21451005517441613
Group_CC,814,0.3009432638561027
Group_CC,815,0.2633305385888153
Group_CC,816,0.2296878176829719
Group_CC,817,0.21758766497708903
Group_CC,818,0.4411754931604792
Group_CC,819,0.22099498797040504
Group_CC,820,0.21648272163096663
Group_CC,821,0.13322317152990185
Group_CC,822,0.39900930552636843
