battery,cycle,current_soh,soh_slope,mean_degradation_rate,recent_degradation_rate,volatility,state_soh_level,dynamics_score,state_degradation_dynamics,normalized_cycle_position,state_cycle_position
CS2_37,25,0.9919252893242908,,,0.0005581247765637747,,Early,,,0.025,Early-life
CS2_37,26,0.9911601909535602,,,0.0006054724354837956,,Early,,,0.026,Early-life
CS2_37,27,0.990522717894364,,,0.0005894139865977152,,Early,,,0.027,Early-life
CS2_37,28,0.984802832680345,,,0.0013115152599238059,,Early,,,0.028,Early-life
CS2_37,29,0.9743611531745248,,,0.002716933668482056,,Early,,,0.029,Early-life
CS2_37,30,0.9713548565144526,,,0.003060562530161911,,Early,,,0.03,Early-life
CS2_37,31,0.9688679578254876,,,0.003353684630400105,,Early,,,0.031,Early-life
CS2_37,32,0.9662339256206306,-0.0014963994614459282,0.002114134317678094,0.003670194814808601,0.025088323855626156,Early,0.002583297138127265,,0.032,Early-life
CS2_37,33,0.9743302092807776,-0.001378944808144804,0.0015549149452576737,0.0024042830961118,0.02511739560516777,Early,0.0018916139521283019,,0.033,Early-life
CS2_37,34,0.9774538517574172,-0.001278569953239893,0.0014455249876262146,0.0018669808767066856,0.02513057051504724,Early,0.0015727754149732895,,0.034,Early-life
CS2_37,35,0.9746048513655188,-0.001179475760986003,0.0015161521741059267,0.0014568544735465982,0.025131364597956476,Early,0.0013181651172663007,,0.035,Early-life
CS2_37,36,0.9644785618096174,-0.0011244357892930012,0.001728087376492803,0.0014117987664153317,0.025176804439685136,Early,0.0012681172778541664,,0.036,Early-life
CS2_37,37,0.9614656888514488,-0.0010870832976403102,0.0017906218470969564,0.0014127382375719786,0.025177533946115944,Early,0.0012499107676061444,,0.037,Early-life
CS2_37,38,0.9604657256732322,-0.001041168441518645,0.0016427863784662618,0.0012003188788936342,0.025167977672388764,Early,0.0011207436602061398,,0.038,Early-life
CS2_37,39,0.9581701760978364,-0.0010213492645119353,0.001361269147029043,0.0011519642175420294,0.02510829988542798,Early,0.0010866567410269825,,0.039,Early-life
CS2_37,40,0.9668882657325316,-0.0009991548364892918,0.0009555829512269283,0.001063134792606573,0.02516814029125335,Early,0.0010311448145479325,,0.04,Early-life
CS2_37,41,0.9698408954265856,-0.000971246697322677,0.0007640886811225183,0.0010875651901187983,0.025174777520962293,Early,0.0010294059437207376,,0.041,Early-life
CS2_37,42,0.9704902700173984,-0.0009479189031908602,0.000619573665582457,0.0005877973354457674,0.025169445575429744,Early,0.0007678581193183139,,0.042,Early-life
CS2_37,43,0.9570017936189532,-0.0010159542906397806,0.0012380025523968502,0.0010681097415234614,0.025244842468230427,Early,0.0010420320160816209,Slow,0.043,Early-life
CS2_37,44,0.9561132907018722,-0.001042681034449444,0.0013263924537836134,0.0007646283070823648,0.02523846042988668,Early,0.0009036546707659043,Slow,0.044,Early-life
CS2_37,45,0.9548562719339124,-0.0010509569250459329,0.0013719743101174137,0.000801350534188537,0.025236969843796787,Early,0.000926153729617235,Slow,0.045,Early-life
CS2_37,46,0.9534401199032706,-0.0010508020465061518,0.0014062825223934373,0.0006757223135093986,0.025236260777390114,Early,0.0008632621800077752,Slow,0.046,Early-life
CS2_37,47,0.9573898506550388,-0.0010142284273614403,0.0012658640119315348,0.0013569164396418326,0.02525413186832848,Early,0.0011855724335016365,Medium,0.047,Early-life
CS2_37,48,0.962856259303428,-0.0009345020036729568,-0.0020281057170847038,0.0009978051604510835,0.018022769446225315,Early,0.0009661535820620201,Slow,0.048,Early-life
CS2_37,49,0.964611660509918,-0.0014169770753185609,0.00100711297581675,0.0008398013582114894,0.004680003443992358,Early,0.0011283892167650252,Medium,0.049,Early-life
CS2_37,50,0.9528666383984392,-0.001410154507608514,0.0013719954710808898,0.0005907364600734282,0.005059379080892252,Early,0.0010004454838409712,Slow,0.05,Early-life
CS2_37,51,0.9514694554520728,-0.00139814362604901,0.0013928761402733913,0.0006634050356856269,0.00505806153231643,Early,0.0010307743308673185,Medium,0.051,Early-life
CS2_37,52,0.9501564267241748,-0.0013820256913574089,0.0014137746056657042,0.0006714064585339503,0.0050562927241614795,Early,0.0010267160749456797,Slow,0.052,Early-life
CS2_37,53,0.9487867950259372,-0.001361403545231954,0.0014384804460632885,0.0006647606967619124,0.005054073510275677,Early,0.0010130821209969332,Slow,0.053,Early-life
CS2_37,54,0.990073141792129,-0.0010932839160814726,8.727911075667727e-05,-0.00466904159101289,0.009191338287084024,Early,-0.0017878788374657089,Slow,0.054,Early-life
CS2_37,55,0.9867066790827892,-0.0008467142819090425,0.00018184100501610203,-0.0034072028256230285,0.009210095709573523,Early,-0.001280244271856993,Slow,0.055,Early-life
CS2_37,56,0.99052900843927,-0.0005788323330819937,4.504131887163713e-05,-0.003702478275621725,0.009237916687777781,Early,-0.0015618229712698658,Slow,0.056,Early-life
CS2_37,57,0.9900087493591078,-0.0003157721874164079,3.7143277240402016e-05,-0.0053060158515240785,0.009237385196258194,Early,-0.0024951218320538354,Slow,0.057,Early-life
CS2_37,58,0.9805255297973272,-0.00011051903821689441,0.000322489938614089,-0.004150867763607767,0.009391880207597552,Early,-0.002020174362695436,Slow,0.058,Early-life
CS2_37,59,0.9763795708985544,7.122017870569075e-05,0.0002717181219932431,-0.0037461634534828076,0.009365948151055788,Early,-0.0019086918160942492,Slow,0.059,Early-life
CS2_37,60,0.9748013573737108,0.00021458063145283785,-1.4200135457612923e-05,-0.0037163660496819357,0.009178551323581956,Early,-0.001965473340567387,Slow,0.06,Early-life
CS2_37,61,0.870349526487315,-0.0002950243172950946,0.0032582364524883106,0.01710337361497343,0.020896114703192973,Early,0.008699198966134263,Fast,0.061,Early-life
CS2_37,62,0.9647731582886364,-0.0002481871748712673,0.0001320903076403617,0.0031333601134503975,0.027287130197825096,Early,0.0016907736441608323,Fast,0.062,Early-life
CS2_37,63,0.9686152864008254,-0.00019214883904685118,-7.681808968370311e-05,0.0031305317197778087,0.027292127074494434,Early,0.00166134027941233,Fast,0.063,Early-life
CS2_37,64,0.9662515370301444,-0.0001653799222844053,0.0002606023306655868,0.0033938874755661897,0.02725430921295516,Early,0.0017796336989252975,Fast,0.064,Early-life
CS2_37,65,0.9584141670154928,-0.00013417851514225772,0.0006141833787717552,0.0031587661116906363,0.027280029209171514,Early,0.001646472313416447,Fast,0.065,Early-life
CS2_37,66,0.9571055156019443,-8.568530220104474e-05,0.0005644947020507881,0.0027534364709442976,0.027277225635111958,Early,0.0014195608865726712,Fast,0.066,Early-life
CS2_37,67,0.9552732056209964,-5.7375731127704845e-05,0.00029694697382648584,0.0027897359646734837,0.02722093039667903,Early,0.0014235558479005943,Fast,0.067,Early-life
CS2_37,68,0.9535525401016656,-9.300400737017811e-05,0.0002552628628962328,-0.01188614480205008,0.0272176219913077,Early,-0.005896570397339951,Slow,0.068,Early-life
CS2_37,69,0.949531839139804,-0.00016569505744350096,0.0003527060172073611,0.0021773313069760603,0.027225783123815444,Early,0.0011715131822097806,Medium,0.069,Early-life
CS2_37,70,0.9524067178986232,-0.00022372515515880082,0.00018591800642623227,0.002315509786028886,0.027229321388342328,Early,0.0012696174705938434,Fast,0.07,Early-life
CS2_37,71,0.9518537357753166,-0.00029582738745280305,0.0004849848373295159,0.0020568287506896876,0.027179133547651415,Early,0.0011763280690712454,Medium,0.071,Early-life
CS2_37,72,0.946105728341422,-0.0003455429613634878,0.0007656505511343079,0.0017583483820101029,0.027187374063884644,Early,0.0010519456716867953,Medium,0.072,Early-life
CS2_37,73,0.9445099838371296,-0.00037884838588764794,0.000838073747750607,0.001799361680687823,0.027186469315822467,Early,0.0010891050332877353,Medium,0.073,Early-life
CS2_37,74,0.944197375236009,-0.000400716801973212,0.0004130457542885231,0.0015822614835696264,0.02708490768524561,Early,0.0009914891427714192,Slow,0.074,Early-life
CS2_37,75,0.9432186738156064,-0.0005000913902762157,0.0004159553834279293,0.0014762666122941637,0.02708496530914218,Early,0.0009881790012851897,Slow,0.075,Early-life
CS2_37,76,0.9392436643798162,-0.0006223728057724831,0.0005036325017450391,0.0014697392514268254,0.02709217694370125,Early,0.0010460560285996542,Medium,0.076,Early-life
CS2_37,77,0.9444138886378344,-0.0007166970025554181,0.0002911687504979427,0.001141832751541259,0.027110601947633456,Early,0.0009292648770483386,Slow,0.077,Early-life
CS2_37,78,0.9441167152146852,-0.0008174472672519613,0.0004281656593662445,0.0011052886515187735,0.027099185186775364,Early,0.0009613679593853675,Slow,0.078,Early-life
CS2_37,79,0.9432655664313152,-0.0008957264337261703,0.0006319578345842836,0.0004057374157295473,0.02707712476937979,Early,0.0006507319247278588,Slow,0.079,Early-life
CS2_37,80,0.9422146491355414,-0.0009417362421220668,0.0007224842378831146,0.00032790495736973694,0.027073568026899975,Early,0.0006348205997459019,Slow,0.08,Early-life
CS2_37,81,0.9413173374870968,-0.0009746604935076463,0.00037255809391427197,0.000411433964130316,0.026996345985565547,Early,0.0006930472288189811,Slow,0.081,Early-life
CS2_37,82,0.8373181566417577,-0.0016609886469897788,0.00368229996162307,0.01512864531054982,0.032793252281423116,Early,0.008394816978769799,Fast,0.082,Early-life
CS2_37,83,0.940859654941106,-0.0017251070545842412,0.0002998958639699599,-0.000230855794469972,0.03803445409154178,Early,0.0007471256300571346,Slow,0.083,Early-life
CS2_37,84,0.93931757119709,-0.0018020397845876484,0.00030545883318861884,0.0007280453486777638,0.038034628379007805,Early,0.0012650425666327061,Fast,0.084,Early-life
CS2_37,85,0.9382639110510252,-0.0018892700951474543,0.001671265507777541,0.000836114880522852,0.037243273185020416,Early,0.0013626924878351531,Fast,0.085,Early-life
CS2_37,86,0.9374964810066834,-0.0017272876344719985,0.0015874257443905106,0.000824155060661691,0.037242255234581294,Early,0.0012757213475668447,Fast,0.086,Early-life
CS2_37,87,0.936590642327608,-0.0015715406845899305,0.0017399472939245817,0.0008034295439904859,0.03722904117840081,Early,0.0011874851142902082,Fast,0.087,Early-life
CS2_37,88,0.9357930887824362,-0.0013788353801671726,0.0017488922766668257,0.0007891783863800882,0.03722877166840032,Early,0.0010840068832736304,Medium,0.088,Early-life
CS2_37,89,0.9351094204786972,-0.0011730967963726544,0.001465035784471937,-0.013970180548134212,0.03720137106431376,Early,-0.006398541875880779,Slow,0.089,Early-life
CS2_37,90,0.935006990958788,-0.0010051739939005702,0.0013345993528956902,0.0008360948546168549,0.03719874648223473,Early,0.0009206344242587126,Slow,0.09,Early-life
CS2_37,91,0.8300343657942283,-0.001442077244596299,0.004669902954176854,0.015611886486123105,0.04159660702840525,Early,0.008526981865359702,Fast,0.091,Early-life
CS2_37,92,0.9331289474771411,-0.0012491158699146508,-0.002025142612575037,0.0007335662248405857,0.041703536942776925,Early,0.0009913410473776183,Medium,0.092,Early-life
CS2_37,93,0.9325966294232688,-0.0016756683257183125,0.001037952544044116,0.00069997879763065,0.03801479996735076,Early,0.0011878235616744812,Fast,0.093,Early-life
CS2_37,94,0.8234392044187382,-0.0021741406003579007,0.004683099418777007,0.01616449112983855,0.04266452689950738,Early,0.009169315865098225,Fast,0.094,Early-life
CS2_37,95,0.9208896765540232,-0.0020438696983780106,0.0014632858218103623,0.00212905888977328,0.04644436081051937,Early,0.0020864642940756455,Fast,0.095,Early-life
CS2_37,96,0.9195060044693611,-0.0019182627157829071,0.0012551020176171488,0.0022290594299051447,0.04642929871198242,Early,0.002073661072844026,Fast,0.096,Early-life
CS2_37,97,0.918249312450886,-0.001830064017266741,0.0012534259080986552,0.002393954072557428,0.04642929765227103,Early,0.0021120090449120847,Fast,0.097,Early-life
CS2_37,98,0.0500124638490459,-0.0066682212744277975,0.029201959411998404,0.1114317002778832,0.1624926228333565,Late,0.0590499607761555,Fast,0.098,Early-life
CS2_37,99,0.933636069102577,-0.006164360269676459,0.0006424668064222114,-7.244594649083844e-05,0.23089145220906326,Early,0.00304595716159281,Fast,0.099,Early-life
CS2_37,100,0.93274723784064,-0.005668025192018438,0.0005414387515859367,-2.151548819587631e-05,0.23089060995191615,Early,0.0028232548519112805,Fast,0.1,Early-life
CS2_37,101,0.93151743854802,-0.005195369789083769,0.0006738477209871981,-0.015439747732754552,0.23088976244359183,Early,-0.005122188971835391,Slow,0.101,Early-life
CS2_37,102,0.9370689126525517,-0.0046671800207779375,0.00047692977815370864,-0.0023113194426469213,0.23089247208633173,Early,0.001177930289065508,Medium,0.102,Early-life
CS2_37,103,0.9382416882078992,-0.004130049042311031,0.00025367871398460713,-0.002676526248362581,0.23089055142931478,Early,0.0007267613969742248,Slow,0.103,Early-life
CS2_37,104,0.9337482651719828,-0.003648225297036411,0.0003471522150047338,-0.002214136103013829,0.23089169940437188,Early,0.0007170445970112909,Slow,0.104,Early-life
CS2_37,105,0.9279579009947826,-0.003204423166827034,0.0005238540077814969,-0.12542077673510524,0.230893768145233,Early,-0.0611081767841391,Slow,0.105,Early-life
CS2_37,106,0.9279544894970938,-0.0027564637189088333,0.0004923930425326651,0.0008116542293547445,0.23089377054826268,Early,0.001784058974131789,Fast,0.106,Early-life
CS2_37,107,0.927459907176134,-0.002311279825855953,0.00038012120011878025,0.0007553329520722756,0.23089286685774849,Early,0.0015333063889641143,Fast,0.107,Early-life
CS2_37,108,0.9253284299833904,-0.001896472320463855,0.0006156599565949677,0.0008841440806613818,0.23089074039850735,Early,0.0013903082005626184,Fast,0.108,Early-life
CS2_37,109,0.9301806335783476,-0.0014177230664003464,0.0004495510205270206,0.0009840398677434406,0.23089282945367648,Early,0.0012008814670718935,Medium,0.109,Early-life
CS2_37,110,0.9328604488343246,-0.0009203275403261579,0.00033564895474163186,0.0007687484819392283,0.23089349566861392,Early,0.0008445380111326931,Slow,0.11,Early-life
CS2_37,111,0.9332570284882118,-0.0004217006007292389,0.0002889555047525688,7.01766691101494e-05,0.2308934925619369,Early,0.00024593863491969415,Slow,0.111,Early-life
CS2_37,112,0.9214975865365702,7.423792061382582e-06,0.0006393468048556958,0.0009229020654589114,0.23090268824692128,Early,0.00045773913669876437,Slow,0.112,Early-life
CS2_37,113,0.8151388477344182,-0.00016559588810758792,0.0007154615776561108,0.016116520251810793,0.23093828166444758,Early,0.00814105806995919,Fast,0.113,Early-life
CS2_37,114,0.9200631933986726,-0.000325228704786617,0.0006708535981430135,0.001056673396780204,0.23095922379279546,Early,0.0006909510507834104,Slow,0.114,Early-life
CS2_37,115,0.9187577390812796,0.00010364842841072848,0.0006632203908325958,0.0009386701288729744,0.23095919794911693,Early,0.000417510850231123,Slow,0.115,Early-life
CS2_37,116,0.9154214785890344,0.0005123442919796838,0.0007368526600642194,0.0021084507127590185,0.23095969043292092,Early,0.0007980532103896673,Slow,0.116,Early-life
CS2_37,117,0.9263798944075804,0.0009856905020975562,0.00035859956771299914,0.0009257934895348889,0.23096924046132725,Early,-2.994850628133366e-05,Slow,0.117,Early-life
CS2_37,118,0.9275038162369628,0.0014651372288089863,0.0002931234222788794,0.000821887464464147,0.2309693678590753,Early,-0.00032162488217241965,Slow,0.118,Early-life
CS2_37,119,0.9194441939838492,0.0018969747845679567,0.0005273837031802232,0.0002933417932458525,0.23097357926226905,Early,-0.000801816495661052,Slow,0.119,Early-life
CS2_37,120,0.9151996218911987,0.002306156895829993,0.0006422515673386586,-0.014294396308111499,0.2309745450295295,Early,-0.008300276601970746,Slow,0.12,Early-life
CS2_37,121,0.9146635492119384,0.002715706973862929,0.0006562400563499889,0.0007713777409620315,0.2309745243779095,Early,-0.0009721646164504488,Slow,0.121,Early-life
CS2_37,122,0.9154509993622024,0.003136606487935957,-0.0027553752763862624,0.0004723913884395906,0.2301619930029629,Early,-0.001332107549748183,Slow,0.122,Early-life
CS2_37,123,0.909172165976509,0.0028940843593781387,0.0007727994032461995,0.0008927589446464974,0.22940968177499008,Early,-0.0010006627073658207,Slow,0.123,Early-life
CS2_37,124,0.9202734143794444,0.0033091839858904503,0.00039752306592981895,0.000872354289733709,0.22941960335746384,Early,-0.0012184148480783707,Slow,0.124,Early-life
CS2_37,125,0.9224397499229072,0.0037380851102519017,-0.003193565984005453,0.0007234380448650768,0.22852999188324305,Early,-0.0015073235326934125,Slow,0.125,Early-life
CS2_37,126,0.9231446032270956,0.0035144879183159105,-7.273957009910858e-05,-0.0005286298918923325,0.22785950486762435,Early,-0.0020215589051041215,Slow,0.126,Early-life
CS2_37,127,0.8238523660103554,0.003279599566029595,0.0030856012406130892,0.013049607982977622,0.2285578458957771,Early,0.004885004208474014,Fast,0.127,Early-life
CS2_37,128,0.9256369162334008,0.0036502343990819754,-0.00023830979943596114,-0.001567623860208922,0.22933327796403896,Early,-0.0026089291296454487,Slow,0.128,Early-life
CS2_37,129,0.9266135736119128,0.004016570060322797,-0.028277455153640867,-0.001594653464244335,0.16321683042412627,Early,-0.0028056117622835657,Slow,0.129,Early-life
CS2_37,130,0.927075505102686,-0.0008689682978588087,0.00021163109677067813,-0.0025576198751681473,0.03794215324235492,Early,-0.0008443257886546693,Slow,0.13,Early-life
CS2_37,131,0.9276267677432511,-0.0007283809169061133,0.00016517645475447765,-0.0010504790519723878,0.037942178064231,Early,-0.00016104906753313725,Slow,0.131,Early-life
CS2_37,132,0.9284139828679372,-0.0005864938952019629,0.00010011147355105987,-0.0008534618492899952,0.03794202097879646,Early,-0.00013348397704401616,Slow,0.132,Early-life
CS2_37,133,0.928332339142912,-0.000450920623898615,0.00028182495192385915,-0.0007411051308309213,0.03792753836231196,Early,-0.00014509225346615316,Slow,0.133,Early-life
CS2_37,134,0.928692845238036,-0.00027855399973446135,0.00030802719257623377,-0.014977211318240083,0.037926780525110816,Early,-0.007349328659252811,Slow,0.134,Early-life
CS2_37,135,0.928928501196996,-9.468461477790591e-05,0.0001554762572576402,-0.00047022642337073747,0.03791889461186762,Early,-0.00018777090429641577,Slow,0.135,Early-life
CS2_37,136,0.9292446513226272,6.721704065721402e-05,-4.150807509176269e-05,-0.0003758682443877813,0.03790450485079115,Early,-0.00022154264252249766,Slow,0.136,Early-life
CS2_37,137,0.9294716001539752,0.000197036698955765,-4.8939053447787944e-05,-0.0003422992930413197,0.03790451833146586,Early,-0.00026966799599854234,Slow,0.137,Early-life
CS2_37,138,0.9295872296727417,0.0003269378340394498,-6.862330634218164e-05,-0.0002800659899272156,0.03790438511077687,Early,-0.0003035019119833327,Slow,0.138,Early-life
CS2_37,139,0.929633440953704,0.00045351159609653664,-0.0001388713216230213,-0.0001742082979666921,0.037902189646765845,Early,-0.00031385994703161436,Slow,0.139,Early-life
CS2_37,140,0.9298166984719102,0.000567437844984396,1.1739842143141818e-05,-0.00021205133271402183,0.03789211117290578,Early,-0.0003897445888492089,Slow,0.14,Early-life
CS2_37,141,0.923480616322714,0.0006730663730202429,0.0003025752423100182,0.0007446041307602735,0.03790536170026451,Early,3.5768878870015325e-05,Slow,0.141,Early-life
CS2_37,142,0.9124142305147712,0.000734482287037099,0.0006723483217238895,0.002359181526032111,0.03795419409108929,Early,0.0008123496194975059,Medium,0.142,Early-life
CS2_37,143,0.9131401759365976,0.0008099165062764583,0.000269593890321698,0.00230063934086138,0.03789882518331519,Early,0.0007453614172924609,Medium,0.143,Early-life
CS2_37,144,0.9115663298004636,0.000812656973770725,-0.003110563937614366,0.002557895764787377,0.032394564070158165,Early,0.0008726193955083259,Medium,0.144,Early-life
CS2_37,145,0.910656356592005,0.0001705688055500154,0.0003034463486021823,0.0027044104401052443,0.0263128818610862,Early,0.0012669208172776144,Fast,0.145,Early-life
CS2_37,146,0.9166224092328756,0.0001619879725698235,6.888160801302974e-05,0.0018587188172612004,0.026336052294355292,Early,0.0008483654223456885,Medium,0.146,Early-life
CS2_37,147,0.9226080972020092,0.0001807821217928238,-0.00023182640687015356,0.0010298001814144245,0.026350716863686532,Early,0.0004245090298108003,Slow,0.147,Early-life
CS2_37,148,0.9236664173920804,0.00018399903740267827,8.753151662903079e-05,-2.654300990948385e-05,0.026276269442527957,Early,-0.00010527102365608106,Slow,0.148,Early-life
CS2_37,149,0.9213986461712744,0.0002375892918250333,0.0001969409698609141,-0.0012834879509290298,0.026278118157614085,Early,-0.0007605386213770315,Slow,0.149,Early-life
CS2_37,150,0.9238464824066308,0.0003137115917272896,-0.0001420093039606956,-0.0015294723528618906,0.026241059684355486,Early,-0.0009215919722945901,Slow,0.15,Early-life
CS2_37,151,0.9301290274877884,0.000378123120152945,-0.00048159372892224575,-0.00265181395533211,0.02625051468637467,Early,-0.0015149685377425276,Slow,0.151,Early-life
CS2_37,152,0.9309290324877496,0.0004174905886324053,-0.0005246930088971365,-0.0028960965565349517,0.026249884949475104,Early,-0.0016567935725836785,Slow,0.152,Early-life
CS2_37,153,0.917861920009492,0.0003736048117975772,-7.777163378353349e-05,-0.00017707296808804656,0.02636296014659214,Early,-0.0002753388899428119,Slow,0.153,Early-life
CS2_37,154,0.9165591715109964,0.0003259074348729989,-0.00023829050111249858,0.0008641322415732551,0.026338103376209107,Early,0.0002691124033501281,Medium,0.154,Early-life
CS2_37,155,0.9198364622574215,0.00025844799180356514,1.409522974267362e-05,0.000547136447808413,0.0262679320950592,Early,0.00014434422800242393,Slow,0.155,Early-life
CS2_37,156,0.9177398588240387,0.00024231147730820258,0.00015160939028608002,0.0005226839067479545,0.02626729528273126,Early,0.00014018621471987598,Slow,0.156,Early-life
CS2_37,157,0.9150154552367809,0.0002247269556354485,0.000262230580332733,0.0012615753099785656,0.026270788871076634,Early,0.0005184241771715585,Medium,0.157,Early-life
CS2_37,158,0.9250490065646682,0.0002711359896032601,-0.003264407759816541,0.0007257172747314586,0.01881323898261249,Early,0.00022729064256409923,Medium,0.158,Early-life
CS2_37,159,0.926876811252705,-0.0002733257039762842,-3.999661352594245e-05,0.0005788887478635088,0.004441030448997244,Early,0.0004261072259198965,Medium,0.159,Early-life
CS2_37,160,0.918437365635282,-0.0002878719919957685,0.0002637486444074441,-8.220651797000553e-05,0.004689868704607587,Early,0.00010283273701288149,Slow,0.16,Early-life
CS2_37,161,0.9144483482596172,-0.000316536818130821,0.00040732764009899385,0.0003015461787684621,0.004734828425920346,Early,0.0003090414984496415,Medium,0.161,Early-life
CS2_37,162,0.9153261512202946,-0.0003329607935178763,0.0003967940813856953,0.0006443301481609939,0.0047373946158563215,Early,0.0004886454708394352,Medium,0.162,Early-life
CS2_37,163,0.9153930326864022,-0.00034136356282851965,0.00042003065101725936,0.00033526087680522753,0.004733158253289232,Early,0.0003383122198168736,Medium,0.163,Early-life
CS2_37,164,0.9116277225710916,-0.0003619142508243506,0.0005388585990909816,0.0004839618093841797,0.004770472645990799,Early,0.0004229380301042652,Medium,0.164,Early-life
CS2_37,165,0.918513025696338,-0.00033768438996561225,0.0003283812755386451,0.0009337115526185975,0.004951963504929758,Early,0.0006356979712921049,Medium,0.165,Early-life
CS2_37,166,0.9224251772337796,-0.0002854464598816378,0.0002097846439747226,0.0006359477169893506,0.005009611552370038,Early,0.0004606970884354942,Medium,0.166,Early-life
CS2_37,167,0.923771579690586,-0.00022183564511743837,0.00017655069780778221,-0.0007620305793291411,0.00501662937548518,Early,-0.00027009746710585135,Slow,0.167,Early-life
CS2_37,168,0.9099863239226444,-0.0002327475817549503,0.000628557297784864,0.0006374320481389624,0.005578821684388715,Early,0.0004350898149469563,Medium,0.168,Early-life
CS2_37,169,0.910634438335294,-0.00023154487157670925,0.0006113803657241178,0.0006702446978572267,0.0055820082161877355,Early,0.00045089478471696797,Medium,0.169,Early-life
CS2_37,170,0.9111036752096944,-0.00022007155273589393,0.0005977343788390214,0.0006127653538153968,0.005584186022485831,Early,0.00041641845327564537,Medium,0.17,Early-life
CS2_37,171,0.910819170804638,-0.00020315973597697477,0.000612823473137811,0.00011550739520765114,0.005582637108575241,Early,0.00015933356559231295,Slow,0.171,Early-life
CS2_37,172,0.9095982947485868,-0.00018517957598834306,0.00044781682497184764,0.0012735329925358846,0.0054825331968584344,Early,0.0007293562842621139,Medium,0.172,Early-life
CS2_37,173,0.9191197475002448,-0.00014401189183832307,-0.0002163069995314069,0.00047220424764782276,0.0053997054308625335,Early,0.00030810806974307294,Medium,0.173,Early-life
CS2_37,174,0.9207573576328896,-0.00015887483083807635,-0.0002457155385900644,0.00043060315109948774,0.005405053569731608,Early,0.00029473899096878203,Medium,0.174,Early-life
CS2_37,175,0.922186476868748,-0.0001642853063122428,-0.00034258538929949684,-0.001742878992300507,0.005398261650955689,Early,-0.0007892968429941321,Slow,0.175,Early-life
CS2_37,176,0.9224656419602116,-0.00018094493987316483,-0.00038094468929699,-0.0016901719464168044,0.005393287093371846,Early,-0.0007546135032718197,Slow,0.176,Early-life
CS2_37,177,0.9227843995773002,-0.00020529266985432624,-0.0001987738820782113,-0.0016686749096579728,0.005292787653193961,Early,-0.0007316911199018233,Slow,0.177,Early-life
CS2_37,178,0.9239818653183592,-0.00019119738496178147,-4.431510052742059e-05,-0.001880384930531601,0.005187091227464468,Early,-0.0008445937727849097,Slow,0.178,Early-life
CS2_37,179,0.9245860940671558,-0.00014016297213243552,-2.9666989518558367e-05,-0.002141114188366996,0.005184772921582399,Early,-0.0010004756081172803,Slow,0.179,Early-life
CS2_37,180,0.9248562441343984,-8.191755772199856e-05,-0.00011153541816528866,-0.0008194995191647918,0.005167294397147483,Early,-0.0003687909807213966,Slow,0.18,Early-life
CS2_37,181,0.9251376650919564,-3.6225672286422115e-05,-4.165105436534116e-05,-0.0006257582084381161,0.005149262415266949,Early,-0.00029476626807584697,Slow,0.181,Early-life
CS2_37,182,0.9254807305799384,2.485030186853003e-05,0.00014994506154354705,-0.0004706076730272013,0.005018137814717706,Early,-0.00024772898744786567,Slow,0.182,Early-life
