battery,cycle,current_soh,soh_slope,mean_degradation_rate,recent_degradation_rate,volatility,state_soh_level,dynamics_score,state_degradation_dynamics,normalized_cycle_position,state_cycle_position
CS2_36,37,0.9833874288532356,-0.00104798538266769,0.0014051594506673583,0.001063407988048461,0.003357720665348014,Early,0.0010556966853580755,,0.037,Early-life
CS2_36,38,0.9820226324013184,-0.0010409019085513343,0.0013260034481025447,0.001044392469669031,0.003327717851622787,Early,0.0010426471891101827,,0.038,Early-life
CS2_36,39,0.9825851260210008,-0.0010372510027050997,0.0010244728072925288,0.0006923981845562263,0.003040411621227215,Early,0.000864824593630663,,0.039,Early-life
CS2_36,40,0.9889219857977204,-0.0010358679994391122,0.0007241608894339124,0.0008375957447667963,0.003291000258085355,Early,0.0009367318721029542,,0.04,Early-life
CS2_36,41,0.9898200171798714,-0.0010380444081951286,0.0006229831644912753,0.0008810786026015593,0.0032911066388455193,Early,0.000959561505398344,,0.041,Early-life
CS2_36,42,0.980668243935076,-0.0010978587999448466,0.0008135573573602316,0.0009457653033983414,0.0036041008317258443,Early,0.001021812051671594,,0.042,Early-life
CS2_36,43,0.9791406092192224,-0.0011755396307115392,0.0010154952616722884,0.0006671298275199458,0.0034553048779380666,Early,0.0009213347291157425,Slow,0.043,Early-life
CS2_36,44,0.9787772067605518,-0.001216856663850432,0.0010686398388983704,0.000658603156097686,0.0034313436653539003,Early,0.000937729909974059,Slow,0.044,Early-life
CS2_36,45,0.9781695675600588,-0.0012421866520311237,0.0010915281345391372,0.0005504378344656542,0.003425637182755254,Early,0.0008963122432483889,Slow,0.045,Early-life
CS2_36,46,0.9769852107854988,-0.0012612632455590424,0.0011245845987482733,0.0007999878907859946,0.0034212861500663634,Early,0.0010306255681725184,Medium,0.046,Early-life
CS2_36,47,0.984077995526798,-0.0012281674097987807,0.000883405974150472,0.0006919986101317736,0.0037252700728630395,Early,0.0009600830099652771,Medium,0.047,Early-life
CS2_36,48,0.9853231608557552,-0.0011801384794020132,0.0008343342391400547,0.0006424080463023182,0.003743511761112549,Early,0.0009112732628521657,Slow,0.048,Early-life
CS2_36,49,0.9776945305197736,-0.0011675414826079005,0.001074221737305873,0.0004248162021860561,0.0039343889844069314,Early,0.0007961788423969783,Slow,0.049,Early-life
CS2_36,50,0.9764133642014626,-0.0011511083536350373,0.0010964019960329314,0.00038960643110854044,0.00393352707495502,Early,0.0007703573923717889,Slow,0.05,Early-life
CS2_36,51,0.9754342745126816,-0.0011311517246308533,0.0011057451300935312,0.00047756174969574135,0.003932872172154595,Early,0.0008043567371632973,Slow,0.051,Early-life
CS2_36,52,0.9744554704793918,-0.001108108540547168,0.0011182708520087413,0.000530585297238135,0.003931794693372531,Early,0.0008193469188926515,Slow,0.052,Early-life
CS2_36,53,0.9724812557622572,-0.0010869300136625319,0.0011629214508045295,0.0006434221461773763,0.003933455223841443,Early,0.0008651760799199542,Slow,0.053,Early-life
CS2_36,54,1.004633412477787,-0.0008732062966490678,0.00011358280156949991,-0.002936488135855564,0.007163111375988499,Early,-0.001031640919603248,Slow,0.054,Early-life
CS2_36,55,1.0023420009579072,-0.0006733552349054722,0.00017915050626521502,-0.0024312628717359903,0.007173779828686232,Early,-0.000878953818415259,Slow,0.055,Early-life
CS2_36,56,1.0053682007725433,-0.00045574458138430876,5.714326188721586e-05,-0.0039533814646813825,0.0071957708386933645,Early,-0.0017488184416485368,Slow,0.056,Early-life
CS2_36,57,1.0050340587587454,-0.00024367870201713805,4.821953385566565e-05,-0.004088670651040397,0.007195232883922537,Early,-0.0019224959745116294,Slow,0.057,Early-life
CS2_36,58,0.9974273068194396,-7.775538204980696e-05,0.00027636864505296084,-0.0031418617581082824,0.0073221649319671735,Early,-0.0015320531880292378,Slow,0.058,Early-life
CS2_36,59,0.8916850381607337,-0.0005125346806096775,0.0033828277880929105,0.011824347474094015,0.020288187745536444,Early,0.0061684410773518465,Fast,0.059,Early-life
CS2_36,60,0.993807181244954,-0.0003822812323744644,-2.8288826904543015e-05,-0.0030465607832424074,0.02776019398105748,Early,-0.0013321397754339716,Slow,0.06,Early-life
CS2_36,61,0.9918455799444764,-0.000284076937178931,-3.271919919037392e-05,0.0018268332190443579,0.027759854127650314,Early,0.0010554550781116444,Fast,0.061,Early-life
CS2_36,62,0.9856226090200708,-0.00023352805200684885,0.0001197022796429282,0.0023884845625480483,0.02778150204864493,Early,0.0013110063072774485,Fast,0.062,Early-life
CS2_36,63,0.9874902304986318,-0.00017951825230480632,-1.881199539917915e-06,0.002553995753415924,0.02778169193070359,Early,0.0013667570028603653,Fast,0.063,Early-life
CS2_36,64,0.9858545814183484,-0.00014562707678155416,0.0002880830513786969,0.002739925334342435,0.027749297125175352,Early,0.0014427762055619947,Fast,0.064,Early-life
CS2_36,65,0.9802227873549216,-9.868127206784606e-05,0.0005085412917148623,0.0024577884949311363,0.027764204619761583,Early,0.001278234883499491,Fast,0.065,Early-life
CS2_36,66,0.9789886202782744,-4.613701909400969e-05,0.0002677413155029039,-0.012471940302505804,0.027723141772338776,Early,-0.0062129016417058975,Slow,0.066,Early-life
CS2_36,67,0.9775700697618848,-4.803614239635512e-05,0.0002013047822573313,0.0023195873547241824,0.027717659191364055,Early,0.0011838117485602688,Fast,0.067,Early-life
CS2_36,68,0.9766333764626416,-7.273166786761343e-05,0.00021787265776109717,0.0021731719259764043,0.027717949677714925,Early,0.001122951796922009,Fast,0.068,Early-life
CS2_36,69,0.9735983424495066,-0.00011459979479476569,0.0002717512887681216,0.001717752367223459,0.02772187644195432,Early,0.0009161760810091124,Medium,0.069,Early-life
CS2_36,70,0.9750485218072376,-0.0001528947087483542,0.00024311626496010424,0.0017773869559134672,0.027723225320761467,Early,0.0009651408323309108,Medium,0.07,Early-life
CS2_36,71,0.9745189254949628,-0.00018824002135348284,0.00046461484847605224,0.0016193794176265128,0.027696318492645814,Early,0.0009038097194899978,Medium,0.071,Early-life
CS2_36,72,0.9704224768185068,-0.0002055760112471547,0.0006257271084311178,0.0014000443623449765,0.027702653592280597,Early,0.0008028101867960656,Slow,0.072,Early-life
CS2_36,73,0.9697709736103248,-0.00021440073755656878,0.0003515248491855221,0.0013168066668499362,0.027657480537253434,Early,0.0007656037022032525,Slow,0.073,Early-life
CS2_36,74,0.9691384865635104,-0.0002748232513275648,0.0003226491179261931,0.0012045118854820483,0.0276566789687115,Early,0.0007396675684048066,Slow,0.074,Early-life
CS2_36,75,0.9683868958478278,-0.0003445294423467563,0.000335171319765291,0.0011780686592591158,0.027656785916201992,Early,0.0007612990508029361,Slow,0.075,Early-life
CS2_36,76,0.9668856808889744,-0.00042102128551363004,0.0003639963442285282,0.0009589516515045979,0.027657545009224276,Early,0.000689986468509114,Slow,0.076,Early-life
CS2_36,77,0.9689838775842348,-0.00048490772991218687,0.0002581075226214213,0.0008663777461432558,0.027660583083591036,Early,0.0006756427380277214,Slow,0.077,Early-life
CS2_36,78,0.9683641503061352,-0.000556111611852894,0.0005068982329246055,0.000879253598403938,0.027626926506674324,Early,0.000717682605128416,Slow,0.078,Early-life
CS2_36,79,0.9676643368127488,-0.0005852315863290403,0.0005696394852582725,0.00039402000082257505,0.027625023381782743,Early,0.0004896257935758076,Slow,0.079,Early-life
CS2_36,80,0.9671967703668244,-0.000603460209364576,0.0003386374242886849,0.00036774332050006276,0.02759395124049153,Early,0.0004856017649323194,Slow,0.08,Early-life
CS2_36,81,0.9668314044583388,-0.0006632611130585656,0.00030909547558463917,0.0003295831578816585,0.027593398758305576,Early,0.0004964221354701121,Slow,0.081,Early-life
CS2_36,82,0.8613754159611178,-0.0013260106750727987,0.0036793180177923817,0.01528735426953,0.033439088639594314,Early,0.008306682472301399,Fast,0.082,Early-life
CS2_36,83,0.860724784177326,-0.0019562095861608213,0.0036687318161956724,0.015165842387378345,0.033440024004090914,Early,0.008561025986769583,Fast,0.083,Early-life
CS2_36,84,0.965232159271171,-0.0019564878455843727,0.00023384182229310265,0.0005359597590091081,0.038678375669298846,Early,0.0012462238022967404,Fast,0.084,Early-life
CS2_36,85,0.9644973844938094,-0.00196950079733698,0.0012947105801283073,0.0005523951160465446,0.038208642847238114,Early,0.0012609479566917624,Fast,0.085,Early-life
CS2_36,86,0.963990762939372,-0.0017879969518091853,0.0012371367102753266,0.0005247962676252493,0.0382084356135823,Early,0.0011563966097172173,Fast,0.086,Early-life
CS2_36,87,0.9634512114534872,-0.0016085197516519166,0.0013521609457760025,0.0005350798447624523,0.03820053969955627,Early,0.0010717997982071844,Fast,0.087,Early-life
CS2_36,88,0.8564418740170767,-0.002004490368143637,0.004793296281989313,0.0157699329201803,0.04265120388964507,Early,0.00888721164416197,Fast,0.088,Early-life
CS2_36,89,0.9624465632504228,-0.0017455908722289566,0.0011284110828715102,-0.01443873532704357,0.047055166549274524,Early,-0.0063465722274073065,Slow,0.089,Early-life
CS2_36,90,0.9626663881695984,-0.0015158396993505757,-0.002289720968027891,-0.014563086284610338,0.042864603534299425,Early,-0.006523623292629881,Slow,0.09,Early-life
CS2_36,91,0.9614741862561518,-0.0019196903020870092,0.0010429998383484603,0.0005368532878598906,0.03865338299070181,Early,0.0012282717949734499,Fast,0.091,Early-life
CS2_36,92,0.9608571857889038,-0.0017349548690639613,0.000999625617921698,0.0005200283864150881,0.038653072247270465,Early,0.0011274916277395249,Fast,0.092,Early-life
CS2_36,93,0.9598562739606368,-0.00155569251497785,0.0008311720986914207,0.0005906412826764644,0.038640926841805305,Early,0.0010731668988271572,Fast,0.093,Early-life
CS2_36,94,0.9540276141247906,-0.0014354601981807643,0.0010794392378658446,0.0013462281898137965,0.03864773278342844,Early,0.0013908441939972805,Fast,0.094,Early-life
CS2_36,95,0.9527044126599225,-0.0012998682308755934,0.001069360282529868,-0.013751791234692248,0.03864762363564226,Early,-0.006225961501908327,Slow,0.095,Early-life
CS2_36,96,0.9516271029617616,-0.0011675389806919151,0.0009224414320374217,0.0015456371840944585,0.03863835723821957,Early,0.0013565880823931868,Fast,0.096,Early-life
CS2_36,97,0.0833647505848101,-0.005990035091737235,0.028891092570756914,0.12561451965496975,0.16050093401649318,Late,0.0658022773733535,Fast,0.097,Early-life
CS2_36,98,0.958793864492967,-0.005517206589299479,0.0006056840409328312,0.00038290310902639694,0.22840423197170018,Early,0.002950054849162938,Fast,0.098,Early-life
CS2_36,99,0.9585754577997716,-0.005046796206905574,0.0005825135052538705,0.0003259611413045966,0.22840423370645566,Early,0.0026863786741050857,Fast,0.099,Early-life
CS2_36,100,0.9579645126785548,-0.0045785597529773014,0.0005043170893855435,0.0002702516117260023,0.22840378102879183,Early,0.002424405682351652,Fast,0.1,Early-life
CS2_36,101,0.962861127704012,-0.004094015258190558,0.00039314174526534055,-0.001261930511317336,0.22840560285744047,Early,0.0014160423734366108,Fast,0.101,Early-life
CS2_36,102,0.9638737718301718,-0.0035910099283218444,0.00034339205370293607,-0.0015956227386070435,0.22840574010505996,Early,0.0009976935948574003,Medium,0.102,Early-life
CS2_36,103,0.9591769697760156,-0.003113797861288536,0.0003627582916932634,-0.0010785524020362955,0.22840609438061832,Early,0.00101762272962612,Medium,0.103,Early-life
CS2_36,104,0.9564755134605948,-0.00267108800112164,0.00042888581128161426,-0.12473010898225496,0.2284064775119672,Early,-0.06102951049056666,Slow,0.104,Early-life
CS2_36,105,0.9563600813649864,-0.002227862025507168,0.00041220661930722657,0.0003476833039972276,0.22840648102731623,Early,0.001287772664752198,Fast,0.105,Early-life
CS2_36,106,0.9559677297035596,-0.0017857748309701113,0.0004006182627183287,0.0003725325851731449,0.2284064723475904,Early,0.001079153708071628,Medium,0.106,Early-life
CS2_36,107,0.9535046267316956,-0.0013574004612177876,0.0004316469082993181,0.0006371265638370284,0.22840669218101026,Early,0.000997263512527408,Medium,0.107,Early-life
CS2_36,108,0.95955636006604,-0.0008982657949194707,0.00030411346832886506,0.0004721096625674358,0.2284092555695228,Early,0.0006851877287434532,Slow,0.108,Early-life
CS2_36,109,0.9609415290009482,-0.00041588344358239914,0.0002394393969415163,0.00041889183274622176,0.22840944706767768,Early,0.0004173876381643104,Slow,0.109,Early-life
CS2_36,110,0.8588794696867309,-0.0005141994320091403,0.0035091892621296086,0.014328214298469246,0.2291406024028165,Early,0.007421206865239193,Fast,0.11,Early-life
CS2_36,111,0.9519619018888228,-4.773702706676449e-05,0.0004914473702581159,0.0006448016531102845,0.2297970735383428,Early,0.00034626934008852447,Slow,0.111,Early-life
CS2_36,112,0.9519141433392648,0.00042138202415419436,0.00048120197158303186,0.0006351340036745105,0.22979708642719388,Early,0.00010687598976015809,Slow,0.112,Early-life
CS2_36,113,0.9517265689542642,0.0008928275733847233,-0.0029145533223595625,0.0006058801070421957,0.2289704451488129,Early,-0.0001434737331712638,Slow,0.113,Early-life
CS2_36,114,0.9493256405772078,0.0007183298071663916,-0.002858092141931671,0.0005969980220696788,0.2289715693797238,Early,-6.066589254835641e-05,Slow,0.114,Early-life
CS2_36,115,0.9523727420246074,0.0005249700260602513,0.00041481991117947055,0.0010262311487760753,0.22819398005306513,Early,0.000250630561357912,Slow,0.115,Early-life
CS2_36,116,0.9566148186909116,0.0009542187198547297,0.00025427631622251004,0.0006181014728623742,0.22819549815065407,Early,-0.00016805862349617777,Slow,0.116,Early-life
CS2_36,117,0.8547545260619154,0.0008034303978883182,0.00352374957669215,0.0005892776606879321,0.22892414369845737,Early,-0.00010707636860019301,Slow,0.117,Early-life
CS2_36,118,0.9484846132782788,0.0012223634669180177,0.00048279348952285164,0.0004967555157919959,0.22959026115693126,Early,-0.0003628039755630109,Slow,0.118,Early-life
CS2_36,119,0.9473434565179352,0.00163723334692962,-0.002932309112930918,0.0006529552601899516,0.22873868778738335,Early,-0.0004921390433698343,Slow,0.119,Early-life
CS2_36,120,0.9476053985865815,0.0014122622406137905,0.0004787472472206846,0.000588738623954667,0.22793742851690893,Early,-0.0004117618083295617,Slow,0.12,Early-life
CS2_36,121,0.9458907429892348,0.0017852884532209366,0.0005411498445278569,0.0004906996554247137,0.22793749569540614,Early,-0.0006472943988981115,Slow,0.121,Early-life
CS2_36,122,0.9440951214450036,0.0021555107059644434,0.0005606149939080048,0.001182517225657685,0.227937578911537,Early,-0.00048649674015337923,Slow,0.122,Early-life
CS2_36,123,0.9519954443884514,0.0025702179076728103,0.00028586262582104425,0.0006599106146371682,0.22794264194736036,Early,-0.0009551536465178211,Slow,0.123,Early-life
CS2_36,124,0.952899479294774,0.002989804425805718,0.00022441273115686265,-0.014020707604694094,0.2279426995277742,Early,-0.008505256015249906,Slow,0.124,Early-life
CS2_36,125,0.9544950487958784,0.0034153198253883406,-1.5078537777025331e-05,-0.0008586336453713729,0.2279405152484514,Early,-0.002136976735379857,Slow,0.125,Early-life
CS2_36,126,0.955648290803052,0.0038140990039242217,-9.496381106869596e-05,-0.0011864048978738368,0.22794046454745148,Early,-0.002500251950899029,Slow,0.126,Early-life
CS2_36,127,0.9564159680823212,0.004208642660825232,-0.00015447952001805318,-0.0012586527851056659,0.22794038912661366,Early,-0.002733647722965449,Slow,0.127,Early-life
CS2_36,128,0.9569519057989851,0.004598354891467536,-0.028180230813360487,-0.0015801661156786193,0.1612666794104208,Early,-0.0030892605035730777,Slow,0.128,Early-life
CS2_36,129,0.9574407082119116,-0.0002626943073830256,4.365020261468928e-05,-0.0019065123952725718,0.035800461214746865,Early,-0.0008219090439447731,Slow,0.129,Early-life
CS2_36,130,0.9581643735252628,-0.00014510669017257167,1.3260783048669519e-05,-0.000881275590973063,0.03580070776763424,Early,-0.00036808445040024566,Slow,0.13,Early-life
CS2_36,131,0.9582212545608568,-2.828614166386635e-05,-8.281996203292565e-06,-0.0007602536094403993,0.0358005370566707,Early,-0.00036598373388826646,Slow,0.131,Early-life
CS2_36,132,0.9584274086979666,8.61403444782997e-05,0.00014302319374339965,-0.0005617657002983112,0.035789098558492716,Early,-0.00032395302238830544,Slow,0.132,Early-life
CS2_36,133,0.9586371292328008,0.00023120536441464652,0.0001689239547539032,-0.00042697691853553287,0.03578852485259154,Early,-0.00032909114147508967,Slow,0.133,Early-life
CS2_36,134,0.9587654093346936,0.0003846724987689514,1.327614326845379e-05,-0.00033563446462462184,0.035778667280204506,Early,-0.0003601534816967866,Slow,0.134,Early-life
CS2_36,135,0.9588570530421752,0.0005121248259633759,-7.682385747033494e-05,-0.0002721638918842885,0.03577518879877985,Early,-0.0003921443589238322,Slow,0.135,Early-life
CS2_36,136,0.9589853783441138,0.0006240840922008778,-8.468699932668998e-05,-0.00022066716174316627,0.03577517192178517,Early,-0.00042237562697202205,Slow,0.136,Early-life
CS2_36,137,0.958989432076778,0.0007344481745656478,-9.747427010381985e-05,-0.00011786550735930807,0.03577506657244927,Early,-0.00042615684096247795,Slow,0.137,Early-life
CS2_36,138,0.9589824531814498,0.0008414356711522194,-0.00017670407902433075,-0.00010874266008471205,0.035771926331648086,Early,-0.0004750891656184657,Slow,0.138,Early-life
CS2_36,139,0.952631496875036,0.0008963352845778567,0.0002233826835807722,0.0008279874032757999,0.035773385653637586,Early,-3.4173940651028396e-05,Medium,0.139,Early-life
CS2_36,140,0.9457577000236096,0.0009491025221516607,0.0004898009347528583,0.0018399184584558803,0.03579175597107513,Early,0.0004454079681521098,Medium,0.14,Early-life
CS2_36,141,0.9453144529702034,0.0010127875083107332,-0.0027882252672087916,0.0019215651949271598,0.030431049511174046,Early,0.0004543888433082133,Medium,0.141,Early-life
CS2_36,142,0.9446933190932972,0.00046136088239287623,0.00023447041275888897,0.002023390564125419,0.02540131610103126,Early,0.0007810148408662714,Medium,0.142,Early-life
CS2_36,143,0.9427110640615474,0.0004302133359969633,0.0002968735250876601,0.0023249020403666326,0.025403218274520876,Early,0.0009473443521848346,Medium,0.143,Early-life
CS2_36,144,0.9496914699953152,0.00044182939434185347,6.56483535144853e-05,0.0013282802973518329,0.025436846236401345,Early,0.0004432254515049897,Medium,0.144,Early-life
CS2_36,145,0.9522380156642898,0.00046759470263563934,-9.394758345425727e-05,0.0009634910738800041,0.025437226540182226,Early,0.0002479481856221824,Medium,0.145,Early-life
CS2_36,146,0.9502450055192472,0.0004673268649691437,6.86366614632337e-05,0.0003409273365412619,0.025433828951336557,Early,-6.319976421394088e-05,Slow,0.146,Early-life
CS2_36,147,0.94137722630978,0.00043476695662572867,0.0004915352381010173,0.0006257819591185067,0.025468731269651337,Early,9.5507501246389e-05,Slow,0.147,Early-life
CS2_36,148,0.9491462859504118,0.0004760377686410156,-0.0030448954802740793,-0.000547404711458342,0.01718972950955112,Early,-0.0005117212400496788,Slow,0.148,Early-life
CS2_36,149,0.9506286162401384,-8.762183581988962e-05,-6.916138586643774e-05,-0.0008478995924058795,0.0035058847323235333,Early,-0.00038013887829299494,Slow,0.149,Early-life
CS2_36,150,0.955752017836808,-9.039981504616039e-05,-0.00027124391351202574,-0.0018629933964658,0.0036127152715386755,Early,-0.0008862967907098197,Slow,0.15,Early-life
CS2_36,151,0.956429484123118,-9.889471643753238e-05,-0.0002846479205334343,-0.0009625734468289769,0.0036134503797090097,Early,-0.00043183936519572224,Slow,0.151,Early-life
CS2_36,152,0.9449831729674942,-0.0001741718049200646,2.9276452314212193e-05,0.0010364060995422214,0.004172424921715354,Early,0.0006052889522311429,Medium,0.152,Early-life
CS2_36,153,0.944973783935183,-0.0002589119145675199,-2.8343951296110553e-05,0.0007530316548663033,0.0041595327818878805,Early,0.0005059717847169116,Medium,0.153,Early-life
CS2_36,154,0.9453167926139904,-0.0003522275967605626,0.00021544037982132357,-0.0005627951863157613,0.003895895253309611,Early,-0.00010528379477759933,Slow,0.154,Early-life
CS2_36,155,0.9442259399281334,-0.00040440492090109976,0.0002797915924722779,0.000702906574611203,0.0038932623128357844,Early,0.0005536557477561514,Medium,0.155,Early-life
CS2_36,156,0.9438906611971828,-0.000450171225948929,0.00034207701931276264,0.0009625650061365144,0.0038776736109053874,Early,0.0007063681160427217,Medium,0.156,Early-life
CS2_36,157,0.9511810724777204,-0.00044156176497253994,0.00014410381694618033,0.0006529921941553615,0.004106476521233374,Early,0.0005472769795639508,Medium,0.157,Early-life
CS2_36,158,0.9523585424953636,-0.0004180720786625546,0.00013088469635347266,0.0005815630896792077,0.004110167385547119,Early,0.0004998175841708812,Medium,0.158,Early-life
CS2_36,159,0.9436916115097946,-0.0004379771895889076,0.00042775142868356486,0.000184508779671371,0.0043836502547454255,Early,0.0003112429846301393,Medium,0.159,Early-life
CS2_36,160,0.941970183096622,-0.0004597572314194696,0.000499049197267409,0.0004290858340801578,0.004386219447875203,Early,0.00044442153274981374,Medium,0.16,Early-life
CS2_36,161,0.9418573021614404,-0.0004737303421575282,0.0005260345601233058,0.0004942129217928581,0.004381016442165229,Early,0.00048397163197519313,Medium,0.161,Early-life
CS2_36,162,0.9415912498146348,-0.00047912571376607376,0.0005364517660071614,0.00037638430192837066,0.004379967991099334,Early,0.0004277550078472222,Medium,0.162,Early-life
CS2_36,163,0.9389042596892172,-0.00049336884422582,0.000629779000282239,0.0007123430725665125,0.004394416649367745,Early,0.0006028559583961663,Medium,0.163,Early-life
CS2_36,164,0.947514158652635,-0.00045036418433845067,0.0003588055025859922,0.0005238448321550626,0.00469651499987161,Early,0.00048710450824675667,Medium,0.164,Early-life
CS2_36,165,0.9493182872057624,-0.0003918398648310233,0.00030474587512681204,0.0004343221842287383,0.0047119282320542384,Early,0.00041308102452988077,Medium,0.165,Early-life
CS2_36,166,0.941886757569993,-0.00037134826000324677,0.000547428886199426,0.0002578362771145252,0.004881516859989631,Early,0.000314592268558886,Medium,0.166,Early-life
CS2_36,167,0.9385509142811992,-0.00036306882454431713,0.0006591762600940195,0.0004884669736318229,0.004905125567696025,Early,0.00042576789908807,Medium,0.167,Early-life
CS2_36,168,0.9396504995975036,-0.0003403219848897404,0.0006238365315894977,0.0003152575091338277,0.004914001619578301,Early,0.000327789747011784,Medium,0.168,Early-life
CS2_36,169,0.9388049399295894,-0.00031526737746283176,0.0006508875242535631,0.00039804426929220975,0.004912800697768994,Early,0.0003566558233775208,Medium,0.169,Early-life
CS2_36,170,0.9365974811284838,-0.0002953983532627998,0.0005172263144049085,0.0003295397943904797,0.004807794456258794,Early,0.0003124690738266398,Medium,0.17,Early-life
CS2_36,171,0.9442467164157168,-0.0002622751721898611,4.8741406706219775e-05,0.00046677746241688807,0.004874860376588217,Early,0.00036452631730337455,Medium,0.171,Early-life
CS2_36,172,0.9462751539485512,-0.00025612856216909236,-3.0990354140250734e-05,0.00043473332245873894,0.0048883871798858485,Early,0.0003454309423139157,Medium,0.172,Early-life
CS2_36,173,0.8437375305602272,-0.0008354526973188382,0.003256638339776454,0.014021318144252257,0.019062809831669005,Early,0.007428385420785548,Fast,0.173,Early-life
CS2_36,174,0.9472814264652482,-0.0007929811579931926,-0.00014743104528067063,-0.0012472160262927095,0.027047632849464473,Early,-0.00022711743414975845,Slow,0.174,Early-life
CS2_36,175,0.9476969795494384,-0.0007610866870659486,6.433840147989483e-05,-0.0011494971359906942,0.02701803434197729,Early,-0.00019420522446237276,Slow,0.175,Early-life
CS2_36,176,0.9482224860122104,-0.000685813868414309,0.0001295332145832067,-0.0013453637260887172,0.027013962335052547,Early,-0.0003297749288372041,Slow,0.176,Early-life
CS2_36,177,0.9486889561124008,-0.0005919496736357646,5.0195142156335284e-05,-0.0017273535691309913,0.02701191858818879,Early,-0.0005677019477476133,Slow,0.177,Early-life
CS2_36,178,0.9490143599897974,-0.0005069901151261493,-0.00024635915096830305,-0.00068109193915438,0.02696230540487693,Early,-8.705091201411535e-05,Slow,0.178,Early-life
CS2_36,179,0.9490337800216702,-0.00047510486047751277,3.6292235077961175e-06,-0.0003940894390169917,0.0269261338611603,Early,4.0507710730260544e-05,Slow,0.179,Early-life
CS2_36,180,0.9489897665662864,-0.0003992860567819189,5.2866118511353934e-05,-0.015036033715151323,0.026924721567151005,Early,-0.007318373829184702,Slow,0.18,Early-life
CS2_36,181,0.9489287082900494,-0.0003147910925720797,0.0002201067595728575,-0.00023532597497160395,0.026907593854596585,Early,3.973255880023787e-05,Slow,0.181,Early-life
CS2_36,182,0.948965853845006,-0.00019847362455101142,0.000240762267035872,-0.0001812677565096494,0.026907127634729494,Early,8.602934020681012e-06,Slow,0.182,Early-life
